order_id,carrier,ship_ts,estimated_delivery_date,delivered_ts,delivery_status
ORD000002283,IndiaPost,2024-06-01 07:28:19,2024-06-06,2024-06-04 07:28:19,delivered
ORD000002284,Shadowfax,2024-07-23 15:39:59,2024-07-28,2024-07-28 15:39:59,delivered
ORD000002285,BlueDart,2023-12-10 08:25:08,2023-12-14,2023-12-14 08:25:08,delivered
ORD000002286,IndiaPost,2024-12-30 09:03:00,2025-01-03,2025-01-08 09:03:00,delivered
ORD000002287,Shadowfax,2024-10-28 11:56:25,2024-11-01,2024-10-31 11:56:25,delivered
ORD000002288,Delhivery,2023-03-14 15:48:56,2023-03-18,2023-03-20 15:48:56,delivered
ORD000002289,IndiaPost,2023-12-12 05:13:29,2023-12-17,2023-12-17 05:13:29,delivered
ORD000002291,Shadowfax,2023-07-08 20:54:17,2023-07-10,2023-07-11 20:54:17,delivered
ORD000002292,BlueDart,2023-10-25 19:22:17,2023-10-30,2023-10-22 19:22:17,delivered
ORD000002294,Ekart,2024-08-25 19:00:32,2024-08-28,2024-08-26 19:00:32,delivered
ORD000002295,Ekart,2024-10-05 23:33:41,2024-10-09,2024-10-11 23:33:41,delivered
ORD000002296,Delhivery,2024-10-26 15:05:37,2024-10-27,2024-10-28 15:05:37,delivered
ORD000002298,IndiaPost,2024-06-19 01:12:06,2024-06-26,2024-06-29 01:12:06,delivered
ORD000002299,XpressBees,2024-09-18 03:54:24,2024-09-20,2024-09-26 03:54:24,delivered
ORD000002300,Shadowfax,2023-07-14 13:37:08,2023-07-15,2023-07-17 13:37:08,delivered
ORD000002301,XpressBees,2023-02-03 00:38:12,2023-02-06,2023-02-07 00:38:12,delivered
ORD000002302,XpressBees,2023-06-02 20:52:42,2023-06-03,2023-06-04 20:52:42,delivered
ORD000002303,Ekart,2024-07-26 05:27:56,2024-07-29,2024-07-29 05:27:56,delivered
ORD000002304,Delhivery,2024-06-14 23:19:41,2024-06-18,2024-06-20 23:19:41,delivered
ORD000002305,BlueDart,2024-10-29 13:08:26,2024-11-01,2024-11-02 13:08:26,delivered
ORD000002307,XpressBees,2024-04-12 11:26:55,2024-04-15,,in_transit
ORD000002311,IndiaPost,2024-08-02 07:56:10,2024-08-04,2024-08-04 07:56:10,delivered
ORD000002312,Ekart,2023-09-02 03:05:01,2023-09-07,2023-09-06 03:05:01,delivered
ORD000002313,XpressBees,2023-03-09 18:32:19,2023-03-14,2023-03-16 18:32:19,delivered
ORD000002314,BlueDart,2023-02-20 21:50:06,2023-02-23,2023-03-01 21:50:06,delivered
ORD000002316,Shadowfax,2023-05-08 14:36:06,2023-05-11,2023-05-13 14:36:06,delivered
ORD000002318,Shadowfax,2023-08-15 21:37:10,2023-08-21,,in_transit
ORD000002319,Ekart,2024-02-01 15:36:27,2024-02-04,2024-02-04 15:36:27,delivered
ORD000002320,Delhivery,2023-08-13 05:56:48,2023-08-20,2023-08-22 05:56:48,delivered
ORD000002321,IndiaPost,2023-02-08 15:37:34,2023-02-13,2023-02-15 15:37:34,delivered
ORD000002322,IndiaPost,2024-02-02 20:36:01,2024-02-05,2024-02-04 20:36:01,delivered
ORD000002323,Ekart,2023-10-20 13:03:13,2023-10-23,2023-10-28 13:03:13,delivered
ORD000002324,Ekart,2023-11-20 11:14:12,2023-11-23,2023-11-26 11:14:12,delivered
ORD000002325,Delhivery,2024-03-25 23:32:12,2024-03-28,2024-03-28 23:32:12,delivered
ORD000002326,IndiaPost,2023-09-27 04:38:01,2023-10-02,2023-10-01 04:38:01,delivered
ORD000002327,Delhivery,2024-02-22 02:37:14,2024-02-28,2024-03-03 02:37:14,delivered
ORD000002328,BlueDart,2024-05-13 18:25:15,2024-05-17,2024-05-16 18:25:15,delivered
ORD000002329,Shadowfax,2023-03-15 16:27:28,2023-03-19,,in_transit
ORD000002330,BlueDart,2023-10-11 09:10:10,2023-10-14,2023-10-15 09:10:10,delivered
ORD000002331,XpressBees,2023-03-15 15:25:34,2023-03-19,,in_transit
ORD000002332,XpressBees,2023-01-04 12:59:18,2023-01-07,2023-01-07 12:59:18,delivered
ORD000002333,XpressBees,2023-02-10 02:56:20,2023-02-14,2023-02-16 02:56:20,delivered
ORD000002334,IndiaPost,2024-03-17 01:32:08,2024-03-20,2024-03-21 01:32:08,delivered
ORD000002335,Shadowfax,2023-03-11 18:48:34,2023-03-16,,in_transit
ORD000002337,Shadowfax,2024-08-11 08:22:50,2024-08-14,,delivered
ORD000002338,XpressBees,2023-01-04 12:48:06,2023-01-08,2023-01-09 12:48:06,delivered
ORD000002341,BlueDart,2023-04-02 23:31:55,2023-04-04,2023-04-07 23:31:55,delivered
ORD000002342,Shadowfax,2024-12-30 12:37:12,2024-12-31,2025-01-05 12:37:12,delivered
ORD000002343,XpressBees,2023-12-10 17:24:59,2023-12-12,2023-12-14 17:24:59,delivered
ORD000002345,IndiaPost,2024-10-11 23:00:19,2024-10-14,2024-10-14 23:00:19,delivered
ORD000002346,Delhivery,2024-11-06 18:15:06,2024-11-08,2024-11-09 18:15:06,delivered
ORD000002347,Shadowfax,2024-02-08 22:54:00,2024-02-13,2024-02-14 22:54:00,delivered
ORD000002348,BlueDart,2024-06-25 05:05:42,2024-06-28,2024-06-30 05:05:42,delivered
ORD000002349,Delhivery,2024-08-28 03:05:51,2024-08-31,2024-08-30 03:05:51,delivered
ORD000002350,XpressBees,2024-07-20 04:06:00,2024-07-25,2024-07-25 04:06:00,delivered
ORD000002351,Delhivery,2023-12-30 15:20:42,2024-01-02,2024-01-03 15:20:42,delivered
ORD000002352,Delhivery,2024-10-06 03:43:13,2024-10-10,2024-10-13 03:43:13,delivered
ORD000002353,BlueDart,2024-01-20 20:51:37,2024-01-24,2024-01-25 20:51:37,delivered
ORD000002354,Delhivery,2023-08-10 14:07:37,2023-08-15,2023-08-16 14:07:37,delivered
ORD000002355,Ekart,2023-01-03 08:55:53,2023-01-05,2023-01-09 08:55:53,delivered
ORD000002356,Ekart,2023-10-15 02:19:32,2023-10-17,2023-10-18 02:19:32,delivered
ORD000002357,Shadowfax,2023-03-08 21:57:53,2023-03-14,2023-03-14 21:57:53,delivered
ORD000002358,XpressBees,2023-02-20 23:59:14,2023-02-25,2023-02-27 23:59:14,delivered
ORD000002359,Delhivery,2023-12-20 15:53:03,2023-12-28,,in_transit
ORD000002360,Shadowfax,2024-11-28 06:07:46,2024-12-02,2024-12-05 06:07:46,delivered
ORD000002361,Ekart,2023-03-29 21:33:19,2023-03-31,2023-04-04 21:33:19,delivered
ORD000002363,Shadowfax,2024-10-05 07:51:31,2024-10-08,2024-10-08 07:51:31,delivered
ORD000002364,IndiaPost,2023-11-01 06:36:25,2023-11-03,2023-11-06 06:36:25,delivered
ORD000002365,Shadowfax,2024-08-11 09:05:02,2024-08-15,2024-08-17 09:05:02,delivered
ORD000002366,BlueDart,2024-02-01 23:03:42,2024-02-05,2024-02-07 23:03:42,delivered
ORD000002367,IndiaPost,2024-03-28 07:53:27,2024-03-29,2024-04-04 07:53:27,delivered
ORD000002368,Delhivery,2023-05-17 13:07:50,2023-05-20,2023-05-22 13:07:50,delivered
ORD000002370,BlueDart,2024-04-12 22:07:31,2024-04-16,2024-04-19 22:07:31,delivered
ORD000002371,Shadowfax,2023-01-19 11:11:26,2023-01-24,2023-01-26 11:11:26,delivered
ORD000002372,IndiaPost,2023-06-09 12:44:39,2023-06-14,,in_transit
ORD000002373,XpressBees,2023-10-26 13:15:47,2023-10-30,2023-10-31 13:15:47,delivered
ORD000002374,Delhivery,2024-05-29 03:03:58,2024-05-30,2024-06-03 03:03:58,delivered
ORD000002375,BlueDart,2024-01-05 15:29:21,2024-01-08,2024-01-08 15:29:21,delivered
ORD000002376,XpressBees,2024-07-06 19:32:25,2024-07-09,2024-07-07 19:32:25,delivered
ORD000002377,XpressBees,2024-07-14 02:09:29,2024-07-15,2024-07-21 02:09:29,delivered
ORD000002378,Shadowfax,2023-01-24 11:25:04,2023-01-30,2023-01-31 11:25:04,delivered
ORD000002379,Ekart,2024-10-31 13:41:57,2024-11-04,2024-11-02 13:41:57,delivered
ORD000002380,XpressBees,2024-10-02 13:36:30,2024-10-05,,in_transit
ORD000002381,BlueDart,2023-08-22 07:25:43,2023-08-25,2023-08-29 07:25:43,delivered
ORD000002382,XpressBees,2023-12-27 13:30:10,2024-01-02,2023-12-31 13:30:10,delivered
ORD000002383,Delhivery,2023-09-22 19:28:30,2023-09-25,2023-09-26 19:28:30,delivered
ORD000002384,XpressBees,2024-11-03 14:52:19,2024-11-06,2024-11-05 14:52:19,delivered
ORD000002385,Ekart,2023-10-27 08:18:04,2023-10-28,,in_transit
ORD000002386,IndiaPost,2023-10-31 01:34:38,2023-11-02,2023-11-06 01:34:38,delivered
ORD000002387,BlueDart,2024-11-04 08:55:03,2024-11-09,2024-11-10 08:55:03,delivered
ORD000002388,Ekart,2024-03-24 19:44:35,2024-03-27,2024-03-26 19:44:35,delivered
ORD000002389,XpressBees,2023-04-27 10:14:20,2023-04-30,2023-04-30 10:14:20,delivered
ORD000002390,BlueDart,2024-04-16 08:41:21,2024-04-20,2024-04-23 08:41:21,delivered
ORD000002391,Shadowfax,2024-09-11 07:29:42,2024-09-12,2024-09-14 07:29:42,delivered
ORD000002392,Shadowfax,2023-10-09 07:23:50,2023-10-13,2023-10-13 07:23:50,delivered
ORD000002393,XpressBees,2024-01-20 20:32:27,2024-01-22,2024-01-27 20:32:27,delivered
ORD000002394,Shadowfax,2024-04-17 10:36:02,2024-04-19,2024-04-20 10:36:02,delivered
ORD000002395,Ekart,2024-01-06 07:53:16,2024-01-11,,in_transit
ORD000002397,XpressBees,2024-01-05 06:57:27,2024-01-08,2024-01-11 06:57:27,delivered
ORD000002398,IndiaPost,2024-05-01 22:47:43,2024-05-04,2024-05-05 22:47:43,delivered
ORD000002400,Delhivery,2023-04-25 00:28:41,2023-04-30,2023-05-01 00:28:41,delivered
ORD000002401,BlueDart,2023-02-04 10:53:15,2023-02-06,2023-02-10 10:53:15,delivered
ORD000002402,Shadowfax,2024-12-23 13:09:18,2024-12-25,2024-12-25 13:09:18,delivered
ORD000002403,Shadowfax,2024-07-18 03:47:31,2024-07-21,2024-07-24 03:47:31,delivered
ORD000002404,Shadowfax,2023-10-29 22:05:25,2023-11-03,2023-11-06 22:05:25,delivered
ORD000002405,IndiaPost,2023-01-11 00:43:43,2023-01-13,2023-01-16 00:43:43,delivered
ORD000002406,Delhivery,2023-05-21 23:45:53,2023-05-25,2023-05-23 23:45:53,delivered
ORD000002407,Ekart,2023-01-04 09:40:16,2023-01-13,2023-01-14 09:40:16,delivered
ORD000002408,IndiaPost,2023-10-30 08:07:18,2023-11-01,,delivered
ORD000002409,Ekart,2024-02-13 23:13:42,2024-02-18,2024-02-19 23:13:42,delivered
ORD000002410,Shadowfax,2023-05-16 23:12:18,2023-05-19,2023-05-20 23:12:18,delivered
ORD000002411,Delhivery,2024-04-28 18:44:09,2024-05-03,2024-05-04 18:44:09,delivered
ORD000002412,BlueDart,2024-12-07 19:06:28,2024-12-10,2024-12-09 19:06:28,delivered
ORD000002413,Shadowfax,2024-12-30 09:31:30,2025-01-03,2025-01-03 09:31:30,delivered
ORD000002414,Ekart,2024-10-05 19:20:49,2024-10-09,2024-10-10 19:20:49,delivered
ORD000002415,XpressBees,2023-11-29 05:39:27,2023-11-30,2023-12-02 05:39:27,delivered
ORD000002416,Shadowfax,2024-02-07 05:58:43,2024-02-09,2024-02-08 05:58:43,delivered
ORD000002417,Ekart,2024-01-02 23:26:06,2024-01-05,2024-01-07 23:26:06,delivered
ORD000002418,IndiaPost,2023-05-11 20:45:31,2023-05-16,2023-05-15 20:45:31,delivered
ORD000002419,IndiaPost,2024-10-14 05:42:23,2024-10-17,2024-10-19 05:42:23,delivered
ORD000002420,IndiaPost,2024-05-28 21:01:04,2024-06-01,2024-05-31 21:01:04,delivered
ORD000002421,Delhivery,2024-04-26 06:50:53,2024-04-29,2024-04-29 06:50:53,delivered
ORD000002422,XpressBees,2023-07-08 07:01:15,2023-07-12,2023-07-12 07:01:15,delivered
ORD000002423,XpressBees,2023-05-10 17:47:49,2023-05-12,2023-05-14 17:47:49,delivered
ORD000002424,BlueDart,2024-10-23 18:56:24,2024-10-27,2024-11-02 18:56:24,delivered
ORD000002425,BlueDart,2023-06-02 00:02:24,2023-06-04,2023-06-05 00:02:24,delivered
ORD000002426,Shadowfax,2023-03-02 04:44:48,2023-03-06,2023-03-07 04:44:48,delivered
ORD000002428,Ekart,2024-06-24 05:41:10,2024-07-01,2024-07-04 05:41:10,delivered
ORD000002429,XpressBees,2023-04-12 13:42:31,2023-04-16,2023-04-18 13:42:31,delivered
ORD000002430,XpressBees,2023-06-25 21:05:32,2023-06-28,2023-06-22 21:05:32,delivered
ORD000002432,XpressBees,2024-11-16 11:24:46,2024-11-18,2024-11-22 11:24:46,delivered
ORD000002433,Shadowfax,2023-12-24 15:44:06,2023-12-27,2023-12-29 15:44:06,delivered
ORD000002435,XpressBees,2023-10-01 09:13:10,2023-10-04,2023-10-03 09:13:10,delivered
ORD000002436,IndiaPost,2024-06-22 04:31:53,2024-06-24,2024-06-25 04:31:53,delivered
ORD000002437,IndiaPost,2024-02-15 06:03:18,2024-02-20,2024-02-22 06:03:18,delivered
ORD000002438,IndiaPost,2024-10-08 21:57:30,2024-10-12,,in_transit
ORD000002439,XpressBees,2024-08-25 15:44:20,2024-08-30,2024-08-31 15:44:20,delivered
ORD000002441,Ekart,2023-05-07 03:51:36,2023-05-12,2023-05-14 03:51:36,delivered
ORD000002443,Ekart,2023-01-25 19:58:08,2023-01-28,2023-01-29 19:58:08,delivered
ORD000002444,XpressBees,2024-06-01 17:40:50,2024-06-05,2024-06-05 17:40:50,delivered
ORD000002445,Delhivery,2023-12-25 12:29:17,2023-12-28,2023-12-28 12:29:17,delivered
ORD000002447,Delhivery,2024-06-08 21:04:18,2024-06-11,2024-06-10 21:04:18,delivered
ORD000002448,XpressBees,2023-12-27 16:25:13,2023-12-29,2023-12-29 16:25:13,delivered
ORD000002449,BlueDart,2024-10-16 19:46:31,2024-10-19,2024-10-21 19:46:31,delivered
ORD000002450,Ekart,2023-06-28 23:20:08,2023-06-30,2023-07-01 23:20:08,delivered
ORD000002451,BlueDart,2023-01-02 10:03:22,2023-01-05,2023-01-06 10:03:22,delivered
ORD000002452,Shadowfax,2023-04-20 13:32:16,2023-04-24,2023-04-25 13:32:16,delivered
ORD000002453,Ekart,2023-08-20 23:06:50,2023-08-22,2023-08-22 23:06:50,delivered
ORD000002454,IndiaPost,2024-05-09 18:09:42,2024-05-12,,in_transit
ORD000002455,IndiaPost,2023-10-18 23:45:50,2023-10-21,2023-10-19 23:45:50,delivered
ORD000002456,IndiaPost,2023-04-10 10:28:28,2023-04-13,2023-04-14 10:28:28,delivered
ORD000002457,Ekart,2024-12-27 13:42:24,2024-12-31,2025-01-03 13:42:24,delivered
ORD000002458,BlueDart,2023-04-01 17:33:12,2023-04-04,2023-04-06 17:33:12,delivered
ORD000002459,Shadowfax,2023-10-14 12:50:24,2023-10-15,2023-10-18 12:50:24,delivered
ORD000002460,Delhivery,2024-10-24 09:29:04,2024-10-26,2024-10-27 09:29:04,delivered
ORD000002461,BlueDart,2024-05-10 02:10:47,2024-05-13,2024-05-17 02:10:47,delivered
ORD000002463,Shadowfax,2024-12-21 23:26:20,2024-12-24,2024-12-18 23:26:20,delivered
ORD000002464,XpressBees,2024-01-02 08:38:54,2024-01-04,2024-01-05 08:38:54,delivered
ORD000002465,BlueDart,2023-01-04 12:24:35,2023-01-06,2023-01-08 12:24:35,delivered
ORD000002466,Ekart,2023-01-02 14:39:11,2023-01-05,,in_transit
ORD000002467,XpressBees,2024-11-24 21:15:16,2024-11-28,2024-11-30 21:15:16,delivered
ORD000002469,BlueDart,2024-09-25 05:04:52,2024-09-27,2024-09-30 05:04:52,delivered
ORD000002470,Delhivery,2023-02-03 08:48:55,2023-02-11,2023-02-09 08:48:55,delivered
ORD000002472,Delhivery,2024-10-13 01:55:23,2024-10-17,2024-10-16 01:55:23,delivered
ORD000002473,Shadowfax,2025-01-01 11:36:39,2025-01-03,2025-01-04 11:36:39,delivered
ORD000002475,XpressBees,2023-05-24 03:56:50,2023-05-25,2023-05-29 03:56:50,delivered
ORD000002476,IndiaPost,2024-07-08 22:05:42,2024-07-11,2024-07-09 22:05:42,delivered
ORD000002478,Ekart,2023-11-02 22:24:04,2023-11-09,2023-11-10 22:24:04,delivered
ORD000002479,Shadowfax,2023-06-15 06:39:24,2023-06-17,2023-06-20 06:39:24,delivered
ORD000002481,Delhivery,2023-05-27 02:17:21,2023-06-04,2023-06-07 02:17:21,delivered
ORD000002482,Shadowfax,2023-08-16 04:52:51,2023-08-23,2023-08-24 04:52:51,delivered
ORD000002483,Shadowfax,2023-10-04 14:58:34,2023-10-05,2023-10-09 14:58:34,delivered
ORD000002484,Delhivery,2023-04-28 01:04:18,2023-04-30,2023-04-30 01:04:18,delivered
ORD000002485,Delhivery,2024-01-28 18:32:37,2024-01-31,2024-02-04 18:32:37,delivered
ORD000002486,IndiaPost,2023-10-10 14:08:20,2023-10-11,,in_transit
ORD000002487,XpressBees,2024-03-31 23:58:47,2024-04-03,2024-04-02 23:58:47,delivered
ORD000002488,BlueDart,2023-10-22 20:04:23,2023-10-25,2023-10-27 20:04:23,delivered
ORD000002489,BlueDart,2023-04-08 08:37:11,2023-04-13,2023-04-11 08:37:11,delivered
ORD000002490,XpressBees,2024-10-22 21:44:54,2024-10-26,2024-10-24 21:44:54,delivered
ORD000002491,XpressBees,2024-01-06 04:31:57,2024-01-08,,delivered
ORD000002492,BlueDart,2023-10-02 15:40:30,2023-10-05,2023-10-04 15:40:30,delivered
ORD000002493,XpressBees,2023-01-10 00:36:15,2023-01-14,2023-01-14 00:36:15,delivered
ORD000002497,Ekart,2024-09-05 02:13:31,2024-09-06,2024-09-09 02:13:31,delivered
ORD000002498,BlueDart,2023-05-13 05:47:09,2023-05-15,2023-05-17 05:47:09,delivered
ORD000002499,IndiaPost,2024-12-22 14:57:15,2024-12-25,2024-12-27 14:57:15,delivered
ORD000002500,IndiaPost,2023-06-30 12:56:17,2023-07-08,2023-07-10 12:56:17,delivered
ORD000002501,BlueDart,2023-08-18 01:48:28,2023-08-22,2023-08-24 01:48:28,delivered
ORD000002502,IndiaPost,2024-01-06 22:30:23,2024-01-09,,in_transit
ORD000002503,Ekart,2023-01-03 02:48:44,2023-01-05,2023-01-07 02:48:44,delivered
ORD000002504,XpressBees,2023-11-27 17:25:41,2023-12-01,2023-12-01 17:25:41,delivered
ORD000002506,XpressBees,2024-07-31 14:25:13,2024-08-06,2024-08-04 14:25:13,delivered
ORD000002507,XpressBees,2024-08-08 21:43:26,2024-08-11,2024-08-05 21:43:26,delivered
ORD000002508,Ekart,2024-04-08 03:07:06,2024-04-14,,in_transit
ORD000002510,Shadowfax,2023-09-26 13:08:25,2023-09-28,2023-09-30 13:08:25,delivered
ORD000002511,Shadowfax,2024-10-04 06:24:46,2024-10-06,2024-10-08 06:24:46,delivered
ORD000002512,Shadowfax,2024-01-04 06:56:29,2024-01-09,2024-01-10 06:56:29,delivered
ORD000002513,Ekart,2023-12-31 10:19:01,2024-01-04,2024-01-05 10:19:01,delivered
ORD000002514,Ekart,2023-04-04 18:06:19,2023-04-09,2023-04-11 18:06:19,delivered
ORD000002515,BlueDart,2023-07-06 21:45:40,2023-07-09,2023-07-11 21:45:40,delivered
ORD000002516,Shadowfax,2023-10-16 16:31:28,2023-10-20,2023-10-20 16:31:28,delivered
ORD000002517,BlueDart,2024-06-18 12:30:31,2024-06-20,2024-06-22 12:30:31,delivered
ORD000002518,Delhivery,2024-10-09 22:40:53,2024-10-13,2024-10-16 22:40:53,delivered
ORD000002519,Shadowfax,2024-12-30 21:22:34,2025-01-03,2025-01-06 21:22:34,delivered
ORD000002520,Ekart,2023-11-14 14:24:51,2023-11-16,2023-11-15 14:24:51,delivered
ORD000002521,IndiaPost,2023-12-06 21:39:07,2023-12-08,2023-12-10 21:39:07,delivered
ORD000002522,XpressBees,2024-08-17 03:27:49,2024-08-18,2024-08-21 03:27:49,delivered
ORD000002523,Delhivery,2023-10-03 15:02:33,2023-10-07,2023-10-07 15:02:33,delivered
ORD000002524,IndiaPost,2024-02-02 03:13:24,2024-02-05,2024-02-06 03:13:24,delivered
ORD000002525,BlueDart,2024-05-31 14:56:14,2024-06-01,2024-06-09 14:56:14,delivered
ORD000002526,IndiaPost,2023-07-23 07:18:59,2023-07-25,,in_transit
ORD000002527,XpressBees,2023-08-29 09:48:56,2023-09-02,2023-09-06 09:48:56,delivered
ORD000002528,Ekart,2023-10-12 19:55:49,2023-10-21,2023-10-18 19:55:49,delivered
ORD000002529,Shadowfax,2024-03-04 18:27:42,2024-03-08,,delivered
ORD000002530,IndiaPost,2023-08-21 12:53:05,2023-08-24,,in_transit
ORD000002531,BlueDart,2023-06-27 11:09:01,2023-07-02,2023-07-01 11:09:01,delivered
ORD000002532,XpressBees,2023-05-07 18:20:02,2023-05-10,2023-05-13 18:20:02,delivered
ORD000002533,Shadowfax,2024-09-23 11:34:25,2024-10-01,2024-09-30 11:34:25,delivered
ORD000002534,BlueDart,2024-10-27 12:47:10,2024-10-29,2024-10-30 12:47:10,delivered
ORD000002535,IndiaPost,2024-11-03 00:00:05,2024-11-05,2024-11-07 00:00:05,delivered
ORD000002536,IndiaPost,2024-10-03 01:46:17,2024-10-07,2024-10-09 01:46:17,delivered
ORD000002537,IndiaPost,2023-04-27 02:23:37,2023-04-29,2023-05-03 02:23:37,delivered
ORD000002538,BlueDart,2023-03-22 17:13:33,2023-03-25,2023-03-25 17:13:33,delivered
ORD000002539,Delhivery,2024-01-01 05:25:59,2024-01-04,2024-01-04 05:25:59,delivered
ORD000002540,Delhivery,2024-01-15 07:38:30,2024-01-18,2024-01-17 07:38:30,delivered
ORD000002541,Ekart,2024-07-19 05:10:06,2024-07-20,,in_transit
ORD000002542,BlueDart,2023-07-10 22:54:38,2023-07-12,2023-07-15 22:54:38,delivered
ORD000002543,BlueDart,2024-11-17 02:18:28,2024-11-22,2024-11-21 02:18:28,delivered
ORD000002544,BlueDart,2023-09-25 13:00:19,2023-09-26,2023-09-28 13:00:19,delivered
ORD000002545,XpressBees,2024-03-05 00:32:10,2024-03-09,2024-03-09 00:32:10,delivered
ORD000002546,Delhivery,2024-10-21 17:04:30,2024-10-22,2024-10-27 17:04:30,delivered
ORD000002547,BlueDart,2024-01-17 18:16:01,2024-01-20,2024-01-19 18:16:01,delivered
ORD000002548,IndiaPost,2024-08-06 14:34:57,2024-08-08,2024-08-08 14:34:57,delivered
ORD000002549,BlueDart,2024-07-31 16:11:06,2024-08-06,2024-08-09 16:11:06,delivered
ORD000002550,Ekart,2024-09-07 03:59:38,2024-09-11,2024-09-12 03:59:38,delivered
ORD000002551,Delhivery,2024-09-25 18:38:03,2024-09-26,2024-10-01 18:38:03,delivered
ORD000002552,BlueDart,2023-10-30 09:26:07,2023-11-01,2023-11-05 09:26:07,delivered
ORD000002553,Shadowfax,2023-10-20 04:03:08,2023-10-25,2023-10-25 04:03:08,delivered
ORD000002554,Ekart,2024-09-19 11:13:06,2024-09-20,,delivered
ORD000002555,Delhivery,2024-03-07 04:11:17,2024-03-09,2024-03-13 04:11:17,delivered
ORD000002556,Delhivery,2024-03-31 03:32:55,2024-04-03,2024-04-04 03:32:55,delivered
ORD000002557,Ekart,2023-11-04 22:37:52,2023-11-08,2023-11-12 22:37:52,delivered
ORD000002558,Shadowfax,2023-06-22 12:50:37,2023-06-24,2023-06-27 12:50:37,delivered
ORD000002559,Ekart,2023-12-11 07:13:19,2023-12-15,2023-12-15 07:13:19,delivered
ORD000002560,XpressBees,2024-12-20 19:23:13,2024-12-27,2024-12-28 19:23:13,delivered
ORD000002561,BlueDart,2023-09-08 04:55:28,2023-09-10,2023-09-14 04:55:28,delivered
ORD000002562,Shadowfax,2023-08-22 03:46:28,2023-08-24,2023-08-28 03:46:28,delivered
ORD000002564,XpressBees,2023-12-27 01:12:31,2023-12-30,2024-01-01 01:12:31,delivered
ORD000002565,Shadowfax,2023-09-05 13:23:16,2023-09-07,2023-09-08 13:23:16,delivered
ORD000002567,IndiaPost,2023-04-24 02:12:16,2023-04-26,2023-04-29 02:12:16,delivered
ORD000002568,IndiaPost,2023-07-31 15:14:12,2023-08-02,,delivered
ORD000002569,XpressBees,2023-02-19 01:29:19,2023-02-22,2023-02-16 01:29:19,delivered
ORD000002570,Ekart,2023-02-01 16:27:47,2023-02-03,2023-02-06 16:27:47,delivered
ORD000002571,XpressBees,2024-09-26 09:52:01,2024-10-02,,in_transit
ORD000002572,BlueDart,2024-11-02 09:49:55,2024-11-04,2024-11-05 09:49:55,delivered
ORD000002573,Ekart,2024-08-14 09:02:47,2024-08-17,2024-08-17 09:02:47,delivered
ORD000002574,BlueDart,2024-10-20 21:15:34,2024-10-28,2024-10-29 21:15:34,delivered
ORD000002575,BlueDart,2023-03-13 10:10:04,2023-03-16,2023-03-16 10:10:04,delivered
ORD000002576,Shadowfax,2024-11-01 04:00:22,2024-11-03,2024-11-05 04:00:22,delivered
ORD000002577,IndiaPost,2023-12-17 16:44:14,2023-12-20,2023-12-23 16:44:14,delivered
ORD000002579,IndiaPost,2024-04-06 20:05:32,2024-04-10,2024-04-08 20:05:32,delivered
ORD000002580,Delhivery,2023-10-12 02:54:35,2023-10-14,2023-10-17 02:54:35,delivered
ORD000002582,BlueDart,2023-04-09 22:25:05,2023-04-11,2023-04-15 22:25:05,delivered
ORD000002583,Delhivery,2023-11-05 20:52:42,2023-11-08,2023-11-09 20:52:42,delivered
ORD000002585,XpressBees,2024-12-27 07:54:27,2024-12-29,2025-01-01 07:54:27,delivered
ORD000002586,Delhivery,2023-01-29 07:43:08,2023-01-31,2023-02-01 07:43:08,delivered
ORD000002587,Delhivery,2024-03-16 04:09:51,2024-03-17,2024-03-19 04:09:51,delivered
ORD000002588,BlueDart,2024-01-18 01:17:44,2024-01-20,2024-01-21 01:17:44,delivered
ORD000002589,Shadowfax,2023-01-16 16:58:43,2023-01-19,2023-01-23 16:58:43,delivered
ORD000002590,Ekart,2023-10-06 17:22:37,2023-10-08,2023-10-10 17:22:37,delivered
ORD000002591,Shadowfax,2023-11-11 15:23:30,2023-11-12,2023-11-14 15:23:30,delivered
ORD000002592,Shadowfax,2024-01-01 08:08:57,2024-01-05,2024-01-08 08:08:57,delivered
ORD000002593,Delhivery,2023-07-20 08:34:50,2023-07-24,2023-07-27 08:34:50,delivered
ORD000002594,Delhivery,2023-01-25 15:57:08,2023-02-03,2023-02-05 15:57:08,delivered
ORD000002595,Delhivery,2023-09-10 14:46:28,2023-09-12,2023-09-13 14:46:28,delivered
ORD000002596,Shadowfax,2024-10-08 13:52:26,2024-10-11,2024-10-14 13:52:26,delivered
ORD000002597,Ekart,2024-09-21 23:18:52,2024-09-25,2024-09-26 23:18:52,delivered
ORD000002598,Ekart,2023-06-03 05:01:00,2023-06-11,2023-06-09 05:01:00,delivered
ORD000002599,Ekart,2024-05-03 20:45:17,2024-05-05,,in_transit
ORD000002600,Delhivery,2024-11-11 17:09:11,2024-11-18,2024-11-19 17:09:11,delivered
ORD000002601,IndiaPost,2023-05-27 05:32:03,2023-05-31,2023-06-05 05:32:03,delivered
ORD000002602,XpressBees,2023-04-20 02:12:16,2023-04-21,2023-04-23 02:12:16,delivered
ORD000002603,BlueDart,2023-01-15 05:49:00,2023-01-18,2023-01-19 05:49:00,delivered
ORD000002604,Ekart,2023-05-28 02:06:08,2023-05-29,2023-06-01 02:06:08,delivered
ORD000002605,IndiaPost,2024-09-27 21:48:21,2024-09-29,2024-10-01 21:48:21,delivered
