order_id,order_item_id,product_id,seller_id,quantity,unit_price_inr,discount_inr,freight_inr,line_total_inr
ORD000002561,1,PROD0000298,SELL000017,2,900.0,0.0,63.0,1863.0
ORD000002561,2,PROD0000167,SELL000003,1,19368.0,1019.0,167.0,19535.0
ORD000002562,1,PROD0000367,SELL000050,2,8773.0,975.0,35.0,17581.0
ORD000002562,2,PROD0000011,SELL000024,1,35115.0,0.0,42.0,35157.0
ORD000002562,3,PROD0000334,SELL000062,2,406.0,72.0,72.0,884.0
ORD000002562,4,PROD0000417,SELL000003,3,17242.0,0.0,138.0,51864.0
ORD000002562,5,PROD0000370,SELL000011,3,2593.0,458.0,69.0,7848.0
ORD000002563,1,PROD0000137,SELL000023,3,16148.0,0.0,47.0,48491.0
ORD000002564,1,PROD0000363,SELL000069,1,500.0,88.0,28.0,528.0
ORD000002564,2,PROD0000426,SELL000006,3,2327.0,122.0,162.0,7143.0
ORD000002564,3,PROD0000274,SELL000055,2,277.0,69.0,48.0,602.0
ORD000002565,1,PROD0000337,SELL000055,1,903.0,100.0,190.0,1093.0
ORD000002566,1,PROD0000425,SELL000033,2,16093.0,847.0,54.0,32240.0
ORD000002566,2,PROD0000250,SELL000010,2,8374.0,1478.0,42.0,16790.0
ORD000002567,1,PROD0000077,SELL000074,3,25870.0,1362.0,50.0,77660.0
ORD000002568,1,PROD0000506,SELL000043,2,1644.0,86.0,42.0,3330.0
ORD000002569,1,PROD0000170,SELL000062,2,3012.0,159.0,280.0,6304.0
ORD000002570,1,PROD0000201,SELL000080,1,1295.0,229.0,55.0,1350.0
ORD000002571,1,PROD0000319,SELL000001,2,1246.0,138.0,276.0,2768.0
ORD000002571,2,PROD0000092,SELL000081,1,9391.0,4025.0,46.0,9437.0
ORD000002571,3,PROD0000180,SELL000009,2,25756.0,0.0,49.0,51561.0
ORD000002571,4,PROD0000300,SELL000059,1,592.0,0.0,126.0,718.0
ORD000002572,1,PROD0000382,SELL000009,1,940.0,49.0,48.0,988.0
ORD000002573,1,PROD0000073,SELL000003,1,17945.0,3167.0,43.0,17988.0
ORD000002574,1,PROD0000431,SELL000043,1,488.0,0.0,51.0,539.0
ORD000002574,2,PROD0000144,SELL000056,1,569.0,0.0,55.0,624.0
ORD000002575,1,PROD0000475,SELL000032,1,1046.0,697.0,237.0,1283.0
ORD000002575,2,PROD0000472,SELL000026,1,15119.0,0.0,106.0,15225.0
ORD000002576,1,PROD0000370,SELL000018,2,2898.0,153.0,53.0,5849.0
ORD000002577,1,PROD0000464,SELL000059,2,3323.0,0.0,164.0,6810.0
ORD000002578,1,PROD0000083,SELL000042,2,13386.0,0.0,41.0,26813.0
ORD000002579,1,PROD0000242,SELL000095,1,272.0,0.0,67.0,339.0
ORD000002579,2,PROD0000073,SELL000045,1,21112.0,0.0,48.0,21160.0
ORD000002579,3,PROD0000249,SELL000062,1,1427.0,75.0,56.0,1483.0
ORD000002580,1,PROD0000303,SELL000100,2,11977.0,0.0,31.0,23985.0
ORD000002581,1,PROD0000295,SELL000098,2,23261.0,1224.0,54.0,46576.0
ORD000002582,1,PROD0000039,SELL000052,2,2529.0,0.0,40.0,5098.0
ORD000002582,2,PROD0000043,SELL000021,2,1656.0,710.0,392.0,3704.0
ORD000002583,1,PROD0000520,SELL000041,2,11570.0,0.0,37.0,23177.0
ORD000002584,1,PROD0000131,SELL000028,1,1829.0,0.0,65.0,1894.0
ORD000002584,2,PROD0000257,SELL000051,2,1023.0,181.0,109.0,2155.0
ORD000002584,3,PROD0000302,SELL000015,3,930.0,232.0,49.0,2839.0
ORD000002584,4,PROD0000083,SELL000042,1,12047.0,1339.0,39.0,12086.0
ORD000002585,1,PROD0000167,SELL000008,1,20387.0,0.0,164.0,20551.0
ORD000002585,2,PROD0000313,SELL000102,1,20074.0,5018.0,42.0,20116.0
ORD000002586,1,PROD0000111,SELL000001,1,617.0,109.0,210.0,827.0
ORD000002586,2,PROD0000412,SELL000093,1,1829.0,96.0,44.0,1873.0
ORD000002586,3,PROD0000337,SELL000097,1,953.0,50.0,190.0,1143.0
ORD000002586,4,PROD0000515,SELL000100,1,18612.0,0.0,159.0,18771.0
ORD000002587,1,PROD0000295,SELL000047,1,24485.0,0.0,78.0,24563.0
ORD000002588,1,PROD0000416,SELL000081,2,10560.0,0.0,51.0,21171.0
ORD000002589,1,PROD0000170,SELL000098,1,3171.0,0.0,295.0,3466.0
ORD000002590,1,PROD0000361,SELL000087,1,323.0,139.0,55.0,378.0
ORD000002591,1,PROD0000488,SELL000090,3,1246.0,311.0,233.0,3971.0
ORD000002592,1,PROD0000428,SELL000051,3,1011.0,0.0,67.0,3100.0
ORD000002593,1,PROD0000405,SELL000078,3,22884.0,0.0,60.0,68712.0
ORD000002594,1,PROD0000234,SELL000022,1,1359.0,151.0,34.0,1393.0
ORD000002595,1,PROD0000310,SELL000096,1,11337.0,597.0,36.0,11373.0
ORD000002596,1,PROD0000308,SELL000049,1,15504.0,3876.0,175.0,15679.0
ORD000002597,1,PROD0000109,SELL000027,1,13915.0,9277.0,57.0,13972.0
ORD000002597,2,PROD0000136,SELL000031,3,20683.0,1089.0,32.0,62081.0
ORD000002598,1,PROD0000337,SELL000089,1,1003.0,0.0,193.0,1196.0
ORD000002599,1,PROD0000331,SELL000020,-2,438.0,188.0,53.0,929.0
ORD000002599,2,PROD0000358,SELL000071,2,9168.0,483.0,171.0,18507.0
ORD000002600,1,PROD0000314,SELL000029,1,16571.0,872.0,55.0,16626.0
ORD000002600,2,PROD0000302,SELL000062,3,988.0,174.0,56.0,3020.0
ORD000002601,1,PROD0000270,SELL000056,1,3115.0,164.0,69.0,3184.0
ORD000002601,2,PROD0000332,SELL000064,1,52020.0,0.0,42.0,52062.0
ORD000002602,1,PROD0000188,SELL000023,2,643.0,114.0,54.0,1340.0
ORD000002602,2,PROD0000084,SELL000095,3,1181.0,0.0,55.0,3598.0
ORD000002602,3,PROD0000352,SELL000092,3,653.0,0.0,150.0,2109.0
ORD000002602,4,PROD0000174,SELL000097,1,1346.0,71.0,36.0,1382.0
ORD000002603,1,PROD0000394,SELL000052,1,8205.0,0.0,45.0,8250.0
ORD000002603,2,PROD0000464,SELL000018,2,2658.0,665.0,156.0,5472.0
ORD000002603,3,PROD0000203,SELL000058,1,8945.0,5963.0,26.0,8971.0
ORD000002603,4,PROD0000071,SELL000008,1,19700.0,8443.0,45.0,19745.0
ORD000002603,5,PROD0000000,SELL000074,2,1315.0,0.0,55.0,2685.0
ORD000002604,1,PROD0000307,SELL000028,2,660.0,283.0,148.0,1468.0
ORD000002605,1,PROD0000459,SELL000020,1,3330.0,0.0,287.0,3617.0
ORD000002606,1,PROD0000467,SELL000085,2,9204.0,484.0,39.0,18447.0
ORD000002606,2,PROD0000468,SELL000069,3,13134.0,0.0,32.0,39434.0
ORD000002607,1,PROD0000007,SELL000010,2,489.0,122.0,44.0,1022.0
ORD000002607,2,PROD0000028,SELL000091,1,285.0,0.0,45.0,330.0
ORD000002608,1,PROD0000503,SELL000069,2,8342.0,1472.0,61.0,16745.0
ORD000002609,1,PROD0000351,SELL000028,1,8783.0,1550.0,46.0,8829.0
ORD000002609,2,PROD0000460,SELL000041,1,595.0,31.0,51.0,646.0
ORD000002609,3,PROD0000510,SELL000048,1,456.0,114.0,49.0,505.0
ORD000002609,4,PROD0000372,SELL000095,1,406.0,0.0,164.0,570.0
ORD000002609,5,PROD0000209,SELL000058,1,1079.0,0.0,170.0,1249.0
ORD000002610,1,PROD0000369,SELL000086,2,77.0,4.0,119.0,273.0
ORD000002610,2,PROD0000326,SELL000003,3,653.0,115.0,48.0,2007.0
ORD000002610,3,PROD0000452,SELL000053,2,266.0,0.0,69.0,601.0
ORD000002611,1,PROD0000448,SELL000008,2,1114.0,279.0,41.0,2269.0
ORD000002611,2,PROD0000089,SELL000039,3,2862.0,0.0,35.0,8621.0
ORD000002611,3,PROD0000458,SELL000057,3,19453.0,3433.0,75.0,58434.0
ORD000002611,4,PROD0000364,SELL000087,2,1671.0,0.0,159.0,3501.0
ORD000002612,1,PROD0000382,SELL000029,3,940.0,49.0,65.0,2885.0
ORD000002613,1,PROD0000178,SELL000025,1,480.0,25.0,69.0,549.0
ORD000002614,1,PROD0000253,SELL000089,2,336.0,18.0,61.0,733.0
ORD000002615,1,PROD0000456,SELL000057,2,1243.0,0.0,238.0,2724.0
ORD000002616,1,PROD0000072,SELL000076,2,1049.0,117.0,220.0,2318.0
ORD000002617,1,PROD0000277,SELL000097,2,1273.0,0.0,52.0,2598.0
ORD000002618,1,PROD0000503,SELL000004,1,9814.0,0.0,62.0,9876.0
ORD000002618,2,PROD0000398,SELL000063,1,1187.0,0.0,241.0,1428.0
ORD000002618,3,PROD0000077,SELL000007,3,19062.0,8170.0,49.0,57235.0
ORD000002619,1,PROD0000087,SELL000097,1,546.0,0.0,126.0,672.0
ORD000002620,1,PROD0000262,SELL000046,1,2201.0,116.0,274.0,2475.0
ORD000002621,1,PROD0000126,SELL000046,1,1248.0,0.0,78.0,1326.0
ORD000002622,1,PROD0000459,SELL000019,1,2997.0,333.0,284.0,3281.0
ORD000002622,2,PROD0000436,SELL000066,1,1485.0,0.0,69.0,1554.0
ORD000002622,3,PROD0000496,SELL000056,2,1204.0,0.0,44.0,2452.0
ORD000002622,4,PROD0000205,SELL000098,2,9199.0,6132.0,36.0,18434.0
ORD000002623,1,PROD0000148,SELL000000,1,13323.0,8882.0,51.0,13374.0
ORD000002623,2,PROD0000274,SELL000077,2,346.0,0.0,56.0,748.0
ORD000002623,3,PROD0000059,SELL000100,2,309.0,55.0,66.0,684.0
ORD000002623,4,PROD0000378,SELL000095,3,55.0,24.0,50.0,215.0
ORD000002624,1,PROD0000453,SELL000065,3,212.0,142.0,163.0,799.0
ORD000002624,2,PROD0000088,SELL000087,3,1111.0,0.0,134.0,3467.0
ORD000002625,1,PROD0000103,SELL000004,2,315.0,79.0,25.0,655.0
ORD000002626,1,PROD0000157,SELL000008,2,31511.0,0.0,186.0,63208.0
ORD000002627,1,PROD0000417,SELL000073,2,15518.0,1724.0,127.0,31163.0
ORD000002628,1,PROD0000169,SELL000027,2,888.0,99.0,26.0,1802.0
ORD000002628,2,PROD0000379,SELL000074,3,835.0,147.0,46.0,2551.0
ORD000002628,3,PROD0000477,SELL000077,1,197.0,85.0,105.0,302.0
ORD000002629,1,PROD0000228,SELL000070,1,24907.0,0.0,68.0,24975.0
ORD000002629,2,PROD0000071,SELL000093,1,28143.0,0.0,33.0,28176.0
ORD000002629,3,PROD0000477,SELL000022,3,254.0,28.0,112.0,874.0
ORD000002629,4,PROD0000193,SELL000084,2,743.0,39.0,67.0,1553.0
ORD000002629,5,PROD0000312,SELL000084,1,19336.0,2148.0,45.0,19381.0
ORD000002630,1,PROD0000499,SELL000032,1,4406.0,1101.0,90.0,4496.0
ORD000002631,1,PROD0000467,SELL000021,1,8235.0,1453.0,41.0,8276.0
ORD000002632,1,PROD0000434,SELL000065,1,89.0,16.0,62.0,151.0
ORD000002633,1,PROD0000184,SELL000093,3,19473.0,0.0,43.0,58462.0
ORD000002634,1,PROD0000349,SELL000069,3,984.0,0.0,56.0,3008.0
ORD000002634,2,PROD0000174,SELL000012,3,992.0,425.0,45.0,3021.0
ORD000002635,1,PROD0000285,SELL000045,2,625.0,33.0,86.0,1336.0
ORD000002636,1,PROD0000175,SELL000041,2,1073.0,119.0,151.0,2297.0
ORD000002636,2,PROD0000436,SELL000061,1,1485.0,0.0,62.0,1547.0
ORD000002636,3,PROD0000391,SELL000061,2,19519.0,3444.0,49.0,39087.0
ORD000002636,4,PROD0000493,SELL000103,2,2054.0,0.0,48.0,4156.0
ORD000002637,1,PROD0000138,SELL000088,1,501.0,125.0,63.0,564.0
ORD000002638,1,PROD0000481,SELL000057,2,14486.0,0.0,30.0,29002.0
ORD000002639,1,PROD0000128,SELL000014,2,24409.0,0.0,54.0,48872.0
ORD000002640,1,PROD0000332,SELL000020,3,52020.0,0.0,38.0,156098.0
ORD000002640,2,PROD0000090,SELL000017,1,5255.0,0.0,230.0,5485.0
ORD000002640,3,PROD0000379,SELL000052,2,589.0,393.0,58.0,1236.0
ORD000002641,1,PROD0000403,SELL000016,1,744.0,39.0,69.0,813.0
ORD000002641,2,PROD0000403,SELL000018,1,744.0,39.0,61.0,805.0
ORD000002641,3,PROD0000144,SELL000015,1,569.0,0.0,58.0,627.0
ORD000002642,1,PROD0000421,SELL000072,2,16131.0,849.0,47.0,32309.0
ORD000002642,2,PROD0000082,SELL000029,1,10726.0,0.0,45.0,10771.0
ORD000002642,3,PROD0000381,SELL000094,2,14011.0,1557.0,86.0,28108.0
ORD000002643,1,PROD0000244,SELL000051,1,872.0,582.0,183.0,1055.0
ORD000002644,1,PROD0000093,SELL000070,1,20780.0,0.0,53.0,20833.0
ORD000002645,1,PROD0000507,SELL000055,1,1580.0,395.0,204.0,1784.0
ORD000002645,2,PROD0000395,SELL000092,2,112.0,75.0,177.0,401.0
ORD000002646,1,PROD0000076,SELL000013,-1,237.0,158.0,147.0,858.0
ORD000002646,2,PROD0000203,SELL000076,2,12672.0,2236.0,42.0,25386.0
ORD000002646,3,PROD0000384,SELL000060,1,408.0,102.0,61.0,469.0
ORD000002646,4,PROD0000104,SELL000045,3,1042.0,55.0,54.0,3180.0
ORD000002646,5,PROD0000246,SELL000073,3,1279.0,142.0,72.0,3909.0
ORD000002647,1,PROD0000053,SELL000056,3,9761.0,1722.0,53.0,29336.0
ORD000002648,1,PROD0000011,SELL000065,2,35115.0,0.0,43.0,70273.0
ORD000002649,1,PROD0000125,SELL000055,1,791.0,0.0,140.0,931.0
ORD000002650,1,PROD0000370,SELL000012,1,2898.0,153.0,58.0,2956.0
ORD000002650,2,PROD0000264,SELL000041,1,2325.0,0.0,53.0,2378.0
ORD000002651,1,PROD0000160,SELL000101,2,16810.0,885.0,55.0,33675.0
ORD000002652,1,PROD0000128,SELL000009,1,19527.0,4882.0,56.0,19583.0
ORD000002653,1,PROD0000418,SELL000024,1,244.0,27.0,52.0,296.0
ORD000002654,1,PROD0000346,SELL000073,1,670.0,74.0,38.0,708.0
ORD000002654,2,PROD0000449,SELL000015,1,10288.0,1143.0,86.0,10374.0
ORD000002655,1,PROD0000502,SELL000004,1,466.0,0.0,46.0,512.0
ORD000002656,1,PROD0000329,SELL000080,1,9565.0,0.0,58.0,9623.0
ORD000002657,1,PROD0000022,SELL000021,2,13749.0,0.0,103.0,27601.0
ORD000002658,1,PROD0000488,SELL000023,1,1090.0,467.0,227.0,1317.0
ORD000002659,1,PROD0000068,SELL000047,1,141.0,35.0,68.0,209.0
ORD000002660,1,PROD0000369,SELL000088,1,73.0,8.0,113.0,186.0
ORD000002661,1,PROD0000128,SELL000103,2,23189.0,1220.0,43.0,46421.0
ORD000002662,1,PROD0000399,SELL000027,2,142.0,94.0,40.0,324.0
ORD000002663,1,PROD0000419,SELL000032,1,511.0,0.0,219.0,730.0
ORD000002664,1,PROD0000413,SELL000054,3,3130.0,0.0,237.0,9627.0
ORD000002665,1,PROD0000141,SELL000083,1,184.0,20.0,126.0,310.0
ORD000002665,2,PROD0000334,SELL000007,3,430.0,48.0,64.0,1354.0
ORD000002666,1,PROD0000099,SELL000044,1,929.0,620.0,75.0,1004.0
ORD000002666,2,PROD0000462,SELL000010,2,17920.0,4480.0,82.0,35922.0
ORD000002666,3,PROD0000079,SELL000023,1,336.0,144.0,37.0,373.0
ORD000002667,1,PROD0000438,SELL000065,2,245.0,43.0,84.0,574.0
ORD000002668,1,PROD0000078,SELL000002,1,1255.0,538.0,179.0,1434.0
ORD000002668,2,PROD0000150,SELL000090,2,613.0,108.0,85.0,1311.0
ORD000002669,1,PROD0000375,SELL000009,3,1870.0,208.0,256.0,5866.0
ORD000002670,1,PROD0000499,SELL000086,1,4956.0,551.0,83.0,5039.0
ORD000002670,2,PROD0000368,SELL000043,1,475.0,203.0,85.0,560.0
ORD000002670,3,PROD0000178,SELL000059,3,505.0,0.0,62.0,1577.0
ORD000002671,1,PROD0000162,SELL000042,3,891.0,99.0,44.0,2717.0
ORD000002672,1,PROD0000328,SELL000038,2,2164.0,114.0,143.0,4471.0
ORD000002673,1,PROD0000234,SELL000065,1,1284.0,226.0,30.0,1314.0
ORD000002674,1,PROD0000107,SELL000033,3,20915.0,2324.0,155.0,62900.0
ORD000002675,1,PROD0000327,SELL000006,1,634.0,33.0,41.0,675.0
ORD000002676,1,PROD0000226,SELL000001,1,16938.0,2989.0,100.0,17038.0
ORD000002677,1,PROD0000508,SELL000029,3,12555.0,1395.0,100.0,37765.0
ORD000002677,2,PROD0000015,SELL000023,1,3540.0,0.0,308.0,3848.0
ORD000002678,1,PROD0000387,SELL000002,1,852.0,95.0,59.0,911.0
ORD000002679,1,PROD0000415,SELL000010,2,849.0,0.0,82.0,1780.0
ORD000002680,1,PROD0000418,SELL000091,1,217.0,54.0,38.0,255.0
ORD000002680,2,PROD0000364,SELL000052,1,1170.0,501.0,162.0,1332.0
ORD000002680,3,PROD0000509,SELL000041,1,7275.0,0.0,77.0,7352.0
ORD000002681,1,PROD0000161,SELL000096,2,1013.0,0.0,36.0,2062.0
ORD000002682,1,PROD0000198,SELL000061,3,1589.0,0.0,57.0,4824.0
ORD000002683,1,PROD0000486,SELL000013,1,972.0,243.0,54.0,1026.0
ORD000002684,1,PROD0000036,SELL000074,1,41591.0,0.0,165.0,41756.0
ORD000002685,1,PROD0000430,SELL000074,1,1438.0,160.0,253.0,1691.0
ORD000002685,2,PROD0000389,SELL000028,1,13402.0,705.0,46.0,13448.0
ORD000002685,3,PROD0000306,SELL000070,1,754.0,133.0,64.0,818.0
ORD000002686,1,PROD0000063,SELL000014,3,741.0,82.0,162.0,2385.0
ORD000002687,1,PROD0000318,SELL000104,1,50419.0,5602.0,47.0,50466.0
ORD000002688,1,PROD0000228,SELL000060,2,22416.0,2491.0,61.0,44893.0
ORD000002688,2,PROD0000045,SELL000029,1,9840.0,2460.0,46.0,9886.0
ORD000002688,3,PROD0000384,SELL000094,2,484.0,26.0,60.0,1028.0
ORD000002689,1,PROD0000423,SELL000053,1,325.0,17.0,51.0,376.0
ORD000002689,2,PROD0000290,SELL000093,1,397.0,0.0,47.0,444.0
ORD000002689,3,PROD0000084,SELL000009,1,1181.0,0.0,47.0,1228.0
ORD000002690,1,PROD0000191,SELL000032,2,2469.0,130.0,41.0,4979.0
ORD000002690,2,PROD0000281,SELL000045,1,2461.0,273.0,468.0,2929.0
ORD000002691,1,PROD0000267,SELL000027,2,23966.0,4229.0,39.0,47971.0
ORD000002692,1,PROD0000308,SELL000054,1,11628.0,7752.0,185.0,11813.0
ORD000002693,1,PROD0000127,SELL000037,1,212.0,0.0,38.0,250.0
ORD000002693,2,PROD0000414,SELL000092,1,9778.0,1086.0,42.0,9820.0
ORD000002693,3,PROD0000038,SELL000025,2,1384.0,244.0,62.0,2830.0
ORD000002693,4,PROD0000513,SELL000019,1,1066.0,0.0,33.0,1099.0
ORD000002693,5,PROD0000214,SELL000101,3,1787.0,199.0,102.0,5463.0
ORD000002694,1,PROD0000431,SELL000074,2,464.0,24.0,45.0,973.0
ORD000002695,1,PROD0000030,SELL000003,1,1042.0,55.0,62.0,1104.0
ORD000002695,2,PROD0000348,SELL000089,1,9691.0,0.0,29.0,9720.0
ORD000002695,3,PROD0000510,SELL000020,1,570.0,0.0,52.0,622.0
ORD000002695,4,PROD0000500,SELL000071,2,977.0,0.0,85.0,2039.0
ORD000002695,5,PROD0000233,SELL000002,1,1596.0,684.0,81.0,1677.0
ORD000002696,1,PROD0000194,SELL000027,1,11854.0,0.0,50.0,11904.0
ORD000002696,2,PROD0000459,SELL000089,2,3330.0,0.0,284.0,6944.0
ORD000002697,1,PROD0000332,SELL000002,1,46818.0,5202.0,44.0,46862.0
ORD000002697,2,PROD0000495,SELL000049,2,8133.0,5422.0,58.0,16324.0
ORD000002697,3,PROD0000122,SELL000041,1,473.0,0.0,90.0,563.0
ORD000002698,1,PROD0000234,SELL000023,1,1284.0,226.0,52.0,1336.0
ORD000002699,1,PROD0000162,SELL000012,2,990.0,0.0,59.0,2039.0
ORD000002699,2,PROD0000219,SELL000041,1,626.0,0.0,66.0,692.0
ORD000002699,3,PROD0000454,SELL000038,2,9374.0,4017.0,43.0,18791.0
ORD000002699,4,PROD0000465,SELL000011,1,9950.0,1756.0,163.0,10113.0
ORD000002700,1,PROD0000310,SELL000075,1,10741.0,1193.0,48.0,10789.0
ORD000002700,2,PROD0000018,SELL000011,1,1102.0,0.0,51.0,1153.0
ORD000002700,3,PROD0000230,SELL000040,2,454.0,50.0,50.0,958.0
ORD000002701,1,PROD0000253,SELL000099,2,354.0,0.0,76.0,784.0
ORD000002701,2,PROD0000371,SELL000039,1,3280.0,173.0,482.0,3762.0
ORD000002702,1,PROD0000139,SELL000073,1,2165.0,382.0,119.0,2284.0
ORD000002702,2,PROD0000301,SELL000048,3,1564.0,174.0,61.0,4753.0
ORD000002702,3,PROD0000392,SELL000067,1,5107.0,901.0,37.0,5144.0
ORD000002702,4,PROD0000296,SELL000082,1,465.0,0.0,36.0,501.0
ORD000002702,5,PROD0000435,SELL000049,1,150.0,26.0,187.0,337.0
ORD000002703,1,PROD0000131,SELL000068,2,1097.0,732.0,74.0,2268.0
ORD000002703,2,PROD0000323,SELL000051,1,2306.0,988.0,191.0,2497.0
ORD000002704,1,PROD0000237,SELL000032,2,1615.0,0.0,53.0,3283.0
ORD000002705,1,PROD0000212,SELL000081,2,1058.0,0.0,187.0,2303.0
ORD000002705,2,PROD0000221,SELL000040,3,672.0,75.0,78.0,2094.0
ORD000002706,1,PROD0000289,SELL000005,2,999.0,111.0,67.0,2065.0
ORD000002706,2,PROD0000267,SELL000028,1,22556.0,5639.0,42.0,22598.0
ORD000002706,3,PROD0000299,SELL000070,2,26648.0,1402.0,169.0,53465.0
ORD000002707,1,PROD0000500,SELL000069,2,879.0,98.0,77.0,1835.0
ORD000002707,2,PROD0000330,SELL000057,1,13029.0,0.0,23.0,13052.0
ORD000002708,1,PROD0000284,SELL000047,2,481.0,206.0,51.0,1013.0
ORD000002709,1,PROD0000480,SELL000032,2,954.0,0.0,166.0,2074.0
ORD000002710,1,PROD0000123,SELL000004,1,25063.0,10741.0,127.0,25190.0
ORD000002710,2,PROD0000129,SELL000022,1,567.0,243.0,57.0,624.0
ORD000002710,3,PROD0000060,SELL000104,2,16244.0,0.0,55.0,32543.0
ORD000002711,1,PROD0000105,SELL000090,1,352.0,88.0,188.0,540.0
ORD000002712,1,PROD0000040,SELL000008,1,298.0,0.0,184.0,482.0
ORD000002712,2,PROD0000099,SELL000097,2,1549.0,0.0,71.0,3169.0
ORD000002713,1,PROD0000341,SELL000081,1,2455.0,129.0,208.0,2663.0
ORD000002714,1,PROD0000363,SELL000010,1,412.0,176.0,45.0,457.0
ORD000002714,2,PROD0000337,SELL000043,1,953.0,50.0,184.0,1137.0
ORD000002714,3,PROD0000471,SELL000017,1,1399.0,0.0,173.0,1572.0
ORD000002715,1,PROD0000446,SELL000075,2,33994.0,3777.0,173.0,68161.0
ORD000002716,1,PROD0000170,SELL000070,1,3012.0,159.0,285.0,3297.0
ORD000002717,1,PROD0000098,SELL000022,2,511.0,0.0,62.0,1084.0
ORD000002718,1,PROD0000219,SELL000081,2,626.0,0.0,45.0,1297.0
ORD000002718,2,PROD0000483,SELL000030,2,31775.0,0.0,151.0,63701.0
ORD000002719,1,PROD0000504,SELL000051,1,2030.0,226.0,105.0,2135.0
ORD000002719,2,PROD0000106,SELL000011,1,232.0,26.0,200.0,432.0
ORD000002720,1,PROD0000075,SELL000097,2,542.0,96.0,44.0,1128.0
ORD000002721,1,PROD0000384,SELL000019,2,510.0,0.0,67.0,1087.0
ORD000002722,1,PROD0000458,SELL000091,1,18309.0,4577.0,81.0,18390.0
ORD000002723,1,PROD0000495,SELL000088,1,12877.0,678.0,64.0,12941.0
ORD000002723,2,PROD0000499,SELL000013,1,5507.0,0.0,86.0,5593.0
ORD000002724,1,PROD0000147,SELL000011,1,378.0,162.0,57.0,435.0
ORD000002724,2,PROD0000416,SELL000014,2,8976.0,1584.0,53.0,18005.0
ORD000002724,3,PROD0000351,SELL000088,1,9300.0,1033.0,44.0,9344.0
ORD000002724,4,PROD0000175,SELL000009,2,1192.0,0.0,134.0,2518.0
ORD000002725,1,PROD0000008,SELL000064,1,943.0,0.0,57.0,1000.0
ORD000002725,2,PROD0000340,SELL000091,2,366.0,41.0,42.0,774.0
ORD000002726,1,PROD0000188,SELL000030,1,530.0,227.0,47.0,577.0
ORD000002727,1,PROD0000151,SELL000058,1,8256.0,917.0,47.0,8303.0
ORD000002728,1,PROD0000004,SELL000008,3,16744.0,0.0,41.0,50273.0
ORD000002728,2,PROD0000062,SELL000098,2,768.0,85.0,113.0,1649.0
ORD000002729,1,PROD0000099,SELL000063,3,1549.0,0.0,68.0,4715.0
ORD000002730,1,PROD0000055,SELL000076,2,17953.0,0.0,39.0,35945.0
ORD000002731,1,PROD0000494,SELL000026,1,194.0,48.0,141.0,335.0
ORD000002731,2,PROD0000004,SELL000076,3,15070.0,1674.0,50.0,45260.0
ORD000002731,3,PROD0000202,SELL000065,2,20480.0,3614.0,117.0,41077.0
ORD000002731,4,PROD0000509,SELL000013,2,7275.0,0.0,67.0,14617.0
ORD000002732,1,PROD0000061,SELL000059,2,3195.0,0.0,129.0,6519.0
ORD000002732,2,PROD0000341,SELL000011,1,2326.0,258.0,195.0,2521.0
ORD000002732,3,PROD0000130,SELL000070,2,4053.0,450.0,94.0,8200.0
ORD000002733,1,PROD0000167,SELL000097,2,18348.0,2039.0,169.0,36865.0
ORD000002734,1,PROD0000231,SELL000090,1,13224.0,2334.0,34.0,13258.0
ORD000002735,1,PROD0000301,SELL000050,1,1477.0,261.0,69.0,1546.0
ORD000002736,1,PROD0000396,SELL000092,3,2602.0,459.0,146.0,7952.0
ORD000002736,2,PROD0000322,SELL000104,2,5809.0,0.0,46.0,11664.0
ORD000002736,3,PROD0000010,SELL000047,1,353.0,19.0,68.0,421.0
ORD000002737,1,PROD0000095,SELL000033,2,1221.0,136.0,59.0,2501.0
ORD000002738,1,PROD0000326,SELL000019,1,691.0,77.0,50.0,741.0
ORD000002739,1,PROD0000150,SELL000065,1,721.0,0.0,115.0,836.0
ORD000002740,1,PROD0000031,SELL000040,1,10844.0,4647.0,44.0,10888.0
ORD000002741,1,PROD0000285,SELL000060,1,658.0,0.0,83.0,741.0
ORD000002742,1,PROD0000165,SELL000099,1,286.0,190.0,64.0,350.0
ORD000002742,2,PROD0000437,SELL000007,1,968.0,242.0,67.0,1035.0
ORD000002742,3,PROD0000463,SELL000030,3,14139.0,1571.0,80.0,42497.0
ORD000002742,4,PROD0000067,SELL000054,1,391.0,0.0,62.0,453.0
ORD000002742,5,PROD0000404,SELL000075,1,1148.0,128.0,110.0,1258.0
ORD000002743,1,PROD0000447,SELL000097,1,313.0,0.0,55.0,368.0
ORD000002744,1,PROD0000333,SELL000091,2,420.0,180.0,47.0,887.0
ORD000002745,1,PROD0000317,SELL000047,2,429.0,0.0,45.0,903.0
ORD000002746,1,PROD0000241,SELL000058,1,458.0,24.0,45.0,503.0
ORD000002747,1,PROD0000255,SELL000049,1,12711.0,1412.0,44.0,12755.0
ORD000002748,1,PROD0000041,SELL000011,1,814.0,0.0,173.0,987.0
ORD000002749,1,PROD0000074,SELL000073,1,14774.0,1642.0,150.0,14924.0
ORD000002750,1,PROD0000356,SELL000086,1,321.0,57.0,47.0,368.0
ORD000002751,1,PROD0000286,SELL000081,2,1937.0,0.0,127.0,4001.0
ORD000002752,1,PROD0000090,SELL000037,2,5255.0,0.0,233.0,10743.0
