order_id,payment_sequential,payment_type,payment_installments,payment_value_inr,payment_status
ORD000001841,1,Net Banking,1,24199.0,paid
ORD000001842,1,COD,1,911.0,paid
ORD000001843,1,COD,1,60171.0,paid
ORD000001844,1,COD,1,69032.0,paid
ORD000001845,1,UPI,1,1876.0,paid
ORD000001846,1,COD,1,42637.0,failed
ORD000001847,1,UPI,1,490.0,paid
ORD000001848,1,UPI,1,2133.0,paid
ORD000001849,1,Credit Card,1,493.0,paid
ORD000001850,1,Wallet,1,17507.0,paid
ORD000001851,1,Debit Card,1,643.0,paid
ORD000001852,1,COD,1,58176.0,PAID
ORD000001853,1,UPI,1,390.0,paid
ORD000001854,1,COD,1,2967.0,paid
ORD000001855,1,COD,1,4148.0,captured
ORD000001856,1,COD,1,1317.0,paid
ORD000001857,1,COD,1,756.0,paid
ORD000001858,1,COD,1,21516.0,paid
ORD000001859,1,COD,1,3865.0,paid
ORD000001860,1,UPI,1,5131.0,paid
ORD000001861,1,Wallet,1,118156.0,captured
ORD000001862,1,COD,1,11632.0,paid
ORD000001863,1,COD,1,3907.0,PAID
ORD000001864,1,COD,1,29644.0,paid
ORD000001865,1,COD,1,604.0,paid
ORD000001866,1,Net Banking,1,951.0,paid
ORD000001867,1,COD,1,4906.0,paid
ORD000001868,1,COD,1,2504.0,paid
ORD000001869,1,COD,1,52078.0,paid
ORD000001870,1,COD,1,7414.0,paid
ORD000001871,1,COD,1,42113.0,paid
ORD000001872,1,Net Banking,1,6539.0,paid
ORD000001873,1,UPI,1,2652.0,paid
ORD000001874,1,COD,1,912.0,paid
ORD000001875,1,UPI,1,26461.0,paid
ORD000001876,1,Debit Card,1,307.0,paid
ORD000001877,1,COD,1,50210.0,failed
ORD000001878,1,UPI,1,992.0,paid
ORD000001879,1,UPI,1,724.0,paid
ORD000001880,1,UPI,1,1211.0,paid
ORD000001881,1,COD,1,33603.0,paid
ORD000001882,1,UPI,1,2626.0,paid
ORD000001883,1,Credit Card,1,1818.0,failed
ORD000001884,1,UPI,1,856.0,paid
ORD000001885,1,COD,1,80771.0,paid
ORD000001886,1,COD,1,17833.0,Success
ORD000001887,1,UPI,1,4141.0,Success
ORD000001888,1,UPI,1,2865.0,paid
ORD000001889,1,Net Banking,1,8177.0,paid
ORD000001890,1,COD,1,580.0,paid
ORD000001891,1,COD,1,18338.0,paid
ORD000001892,1,Credit Card,1,6135.0,paid
ORD000001893,1,UPI,1,327.0,paid
ORD000001894,1,COD,1,1039.0,paid
ORD000001895,1,UPI,1,655.0,paid
ORD000001896,1,COD,1,17419.0,paid
ORD000001897,1,COD,1,157407.0,paid
ORD000001898,1,COD,1,1901.0,completed
ORD000001899,1,COD,1,105014.0,paid
ORD000001900,1,UPI,1,2054.0,paid
ORD000001901,1,COD,1,106855.0,paid
ORD000001902,1,Debit Card,1,2092.0,paid
ORD000001903,1,COD,1,495.0,paid
ORD000001904,1,UPI,1,10711.0,paid
ORD000001905,1,COD,1,31453.0,Paid
ORD000001906,1,COD,1,507.0,paid
ORD000001907,1,UPI,1,288.0,paid
ORD000001908,1,Wallet,1,6289.0,paid
ORD000001909,1,Wallet,1,8572.0,paid
ORD000001910,1,COD,1,723.0,captured
ORD000001911,1,COD,1,1407.0,paid
ORD000001912,1,COD,1,6020.0,paid
ORD000001913,1,COD,1,3280.0,paid
ORD000001914,1,COD,1,2517.0,paid
ORD000001915,1,Wallet,1,11356.0,paid
ORD000001916,1,UPI,1,862.0,failed
ORD000001917,1,COD,1,5984.0,paid
ORD000001918,1,Net Banking,1,19888.0,paid
ORD000001919,1,UPI,1,1365.0,refunded
ORD000001920,1,COD,1,11425.0,paid
ORD000001921,1,Credit Card,1,2947.0,completed
ORD000001922,1,UPI,1,1123.0,paid
ORD000001923,1,COD,1,726.0,paid
ORD000001924,1,COD,1,1680.0,completed
ORD000001925,1,COD,1,51329.0,paid
ORD000001926,1,COD,1,12796.0,paid
ORD000001927,1,Credit Card,6,70364.0,paid
ORD000001928,1,COD,1,18843.0,paid
ORD000001929,1,COD,1,5826.0,failed
ORD000001930,1,Wallet,1,10908.0,paid
ORD000001931,1,Net Banking,1,4948.0,paid
ORD000001932,1,Credit Card,3,29648.0,paid
ORD000001933,1,Credit Card,1,803.0,paid
ORD000001934,1,Wallet,1,44338.0,success
ORD000001935,1,Credit Card,9,65323.0,paid
ORD000001936,1,COD,1,2401.0,paid
ORD000001937,1,COD,1,723.0,paid
ORD000001938,1,COD,1,43836.0,failed
ORD000001939,1,COD,1,52415.0,paid
ORD000001940,1,COD,1,25867.0,paid
ORD000001941,1,COD,1,10715.0,paid
ORD000001942,1,COD,1,26305.0,Success
ORD000001943,1,UPI,1,2570.0,paid
ORD000001944,1,COD,1,3871.0,paid
ORD000001945,1,COD,1,50179.0,paid
ORD000001946,1,UPI,1,45338.0,captured
ORD000001947,1,COD,1,2185.0,paid
ORD000001948,1,COD,1,3251.0,paid
ORD000001949,1,COD,1,13516.0,paid
ORD000001950,1,UPI,1,24011.0,paid
ORD000001951,1,Debit Card,1,1534.0,paid
ORD000001952,1,COD,1,8047.0,Refund
ORD000001953,1,Credit Card,1,5118.0,paid
ORD000001954,1,Debit Card,1,83529.0,paid
ORD000001955,1,Wallet,1,1054.0,paid
ORD000001956,1,Credit Card,1,20506.0,paid
ORD000001957,1,UPI,1,540.0,failed
ORD000001958,1,COD,1,2398.0,paid
ORD000001959,1,COD,1,563.0,paid
ORD000001960,1,COD,1,76010.0,paid
ORD000001961,1,COD,1,3320.0,paid
ORD000001962,1,Wallet,1,1232.0,paid
ORD000001963,1,COD,1,15837.0,paid
ORD000001964,1,COD,1,13323.0,paid
ORD000001965,1,Net Banking,1,1880.0,refunded
ORD000001966,1,COD,1,113493.0,paid
ORD000001967,1,COD,1,34552.0,paid
ORD000001968,1,COD,1,1656.0,failed
ORD000001969,1,COD,1,30362.0,paid
ORD000001970,1,COD,1,1094.0,paid
ORD000001971,1,COD,1,63916.0,paid
ORD000001972,1,UPI,1,14879.0,paid
ORD000001973,1,COD,1,687.0,paid
ORD000001974,1,UPI,1,142280.0,paid
ORD000001975,1,COD,1,671.0,paid
ORD000001976,1,COD,1,1387.0,paid
ORD000001977,1,COD,1,3751.0,paid
ORD000001978,1,Credit Card,1,566.0,paid
ORD000001979,1,UPI,1,4970.0,paid
ORD000001980,1,COD,1,13063.0,failed
ORD000001981,1,UPI,1,4639.0,paid
ORD000001982,1,COD,1,110920.0,failed
ORD000001983,1,Credit Card,3,33268.0,success
ORD000001984,1,Net Banking,1,12532.0,paid
ORD000001985,1,COD,1,2083.0,paid
ORD000001986,1,COD,1,68790.0,paid
ORD000001987,1,COD,1,1767.0,paid
ORD000001988,1,UPI,1,65358.0,paid
ORD000001989,1,COD,1,32622.0,paid
ORD000001990,1,COD,1,4125.0,paid
ORD000001991,1,Debit Card,1,2344.0,paid
ORD000001992,1,COD,1,1603.0,paid
ORD000001993,1,Credit Card,1,4265.0,paid
ORD000001994,1,COD,1,32304.0,captured
ORD000001995,1,Debit Card,1,1598.0,paid
ORD000001996,1,Credit Card,9,8413.0,paid
ORD000001997,1,COD,1,54046.0,paid
ORD000001998,1,COD,1,129564.0,paid
ORD000001999,1,COD,1,2525.0,paid
ORD000002000,1,UPI,1,593.0,success
ORD000002001,1,COD,1,5814.0,refunded
ORD000002002,1,Wallet,1,67279.0,failed
ORD000002003,1,Credit Card,1,1579.0,paid
ORD000002004,1,Wallet,1,41410.0,paid
ORD000002005,1,COD,1,402.0,paid
ORD000002006,1,COD,1,22114.0,paid
ORD000002007,1,COD,1,68004.0,paid
ORD000002008,1,COD,1,1192.0,paid
ORD000002009,1,COD,1,54390.0,paid
ORD000002010,1,COD,1,83337.0,refunded
ORD000002011,1,UPI,1,32114.0,paid
ORD000002012,1,COD,1,1030.0,paid
ORD000002013,1,COD,1,24930.0,paid
ORD000002014,1,COD,1,4694.0,PAID
ORD000002015,1,UPI,1,253.0,paid
ORD000002016,1,Credit Card,1,2773.0,failed
ORD000002017,1,UPI,1,316.0,paid
ORD000002018,1,COD,1,635.0,paid
ORD000002019,1,UPI,1,721.0,Success
ORD000002020,1,UPI,1,48003.0,paid
ORD000002021,1,COD,1,35567.0,success
ORD000002022,1,COD,1,359.0,refunded
ORD000002023,1,Wallet,1,8825.0,paid
ORD000002024,1,COD,1,33630.0,PAID
ORD000002025,1,COD,1,1564.0,paid
ORD000002026,1,COD,1,11016.0,paid
ORD000002027,1,Debit Card,1,5419.0,paid
ORD000002028,1,COD,1,24240.0,paid
ORD000002029,1,Wallet,1,6556.0,paid
ORD000002030,1,Credit Card,1,1784.0,paid
ORD000002031,1,Credit Card,6,67960.0,failed
ORD000002032,1,COD,1,25646.0,paid
ORD000002033,1,COD,1,1006.0,failed
ORD000002034,1,Credit Card,1,1337.0,paid
ORD000002035,1,Net Banking,1,25875.0,paid
ORD000002036,1,Debit Card,1,1604.0,success
ORD000002037,1,Wallet,1,1021.0,paid
ORD000002038,1,UPI,1,2483.0,paid
ORD000002039,1,COD,1,20702.0,paid
ORD000002040,1,COD,1,34637.0,paid
ORD000002041,1,COD,1,28870.0,paid
ORD000002042,1,COD,1,53898.0,paid
ORD000002043,1,COD,1,25474.0,paid
ORD000002044,1,COD,1,112168.0,paid
ORD000002045,1,COD,1,876.0,paid
ORD000002046,1,COD,1,29651.0,paid
ORD000002047,1,UPI,1,14529.0,paid
ORD000002048,1,UPI,1,16254.0,paid
ORD000002049,1,UPI,1,4930.0,paid
ORD000002050,1,UPI,1,26032.0,paid
ORD000002051,1,COD,1,96484.0,paid
ORD000002052,1,COD,1,4405.0,refunded
ORD000002053,1,COD,1,1633.0,paid
ORD000002054,1,COD,1,671.0,paid
ORD000002055,1,UPI,1,600.0,paid
ORD000002056,1,Credit Card,1,8903.0,Success
ORD000002057,1,COD,1,731.0,paid
ORD000002058,1,Debit Card,1,3360.0,paid
ORD000002059,1,COD,1,1119.0,paid
ORD000002060,1,COD,1,37319.0,paid
ORD000002061,1,Debit Card,1,7173.0,paid
ORD000002062,1,UPI,1,27157.0,failed
ORD000002063,1,UPI,1,118311.0,paid
ORD000002064,1,UPI,1,5048.0,paid
ORD000002065,1,COD,1,,paid
ORD000002066,1,UPI,1,4079.0,paid
ORD000002067,1,UPI,1,1327.0,paid
ORD000002068,1,COD,1,836.0,paid
ORD000002069,1,COD,1,55672.0,declined
ORD000002070,1,Net Banking,1,22643.0,failed
ORD000002071,1,COD,1,15803.0,failed
ORD000002072,1,Debit Card,1,43574.0,paid
ORD000002073,1,COD,1,20381.0,paid
ORD000002074,1,COD,1,377.0,paid
ORD000002075,1,UPI,1,2799.0,paid
ORD000002076,1,UPI,1,8297.0,paid
ORD000002077,1,COD,1,7378.0,paid
ORD000002078,1,COD,1,3351.0,paid
ORD000002079,1,COD,1,3003.0,failed
ORD000002080,1,UPI,1,3643.0,success
ORD000002081,1,COD,1,8881.0,refunded
ORD000002082,1,COD,1,694.0,paid
ORD000002083,1,COD,1,5962.0,paid
ORD000002084,1,COD,1,21055.0,paid
ORD000002085,1,COD,1,18565.0,paid
ORD000002086,1,COD,1,3115.0,failed
ORD000002087,1,Credit Card,1,10113.0,paid
ORD000002088,1,Net Banking,1,4396.0,paid
ORD000002089,1,COD,1,29938.0,paid
ORD000002090,1,COD,1,6383.0,paid
ORD000002091,1,Wallet,1,33153.0,paid
ORD000002092,1,COD,1,20430.0,paid
ORD000002093,1,COD,1,7685.0,paid
ORD000002094,1,UPI,1,49504.0,paid
ORD000002095,1,COD,1,1208.0,paid
ORD000002096,1,COD,1,62308.0,PAID
ORD000002097,1,Debit Card,1,8849.0,paid
ORD000002098,1,UPI,1,109288.0,success
ORD000002099,1,UPI,1,5751.0,completed
ORD000002100,1,COD,1,9373.0,paid
ORD000002101,1,COD,1,2704.0,paid
ORD000002102,1,Debit Card,1,825.0,Success
ORD000002103,1,Debit Card,1,24691.0,paid
ORD000002104,1,Credit Card,1,1257.0,paid
ORD000002105,1,COD,1,8601.0,paid
ORD000002106,1,Credit Card,1,1002.0,paid
ORD000002107,1,COD,1,561.0,paid
ORD000002108,1,UPI,1,43536.0,paid
ORD000002109,1,UPI,1,1382.0,paid
ORD000002110,1,COD,1,4821.0,paid
ORD000002111,1,COD,1,34837.0,paid
ORD000002112,1,UPI,1,7521.0,paid
ORD000002113,1,Debit Card,1,1230.0,refunded
ORD000002114,1,COD,1,24288.0,paid
ORD000002115,1,COD,1,6070.0,paid
ORD000002116,1,UPI,1,13214.0,paid
ORD000002117,1,COD,1,871.0,paid
ORD000002118,1,COD,1,2005.0,failed
ORD000002119,1,COD,1,25943.0,paid
ORD000002120,1,COD,1,5336.0,paid
ORD000002121,1,COD,1,24866.0,paid
ORD000002122,1,Wallet,1,306.0,paid
ORD000002123,1,Credit Card,1,670.0,paid
ORD000002124,1,COD,1,848.0,paid
ORD000002125,1,COD,1,4927.0,paid
ORD000002126,1,UPI,1,29564.0,paid
ORD000002127,1,COD,1,293.0,paid
ORD000002128,1,Credit Card,1,35621.0,paid
ORD000002129,1,COD,1,13124.0,paid
ORD000002130,1,UPI,1,1117.0,paid
ORD000002131,1,COD,1,5764.0,failed
ORD000002132,1,Credit Card,1,1090.0,paid
ORD000002133,1,Credit Card,1,34067.0,refunded
ORD000002134,1,COD,1,2640.0,paid
ORD000002135,1,Wallet,1,64603.0,paid
ORD000002136,1,COD,1,34102.0,paid
ORD000002137,1,COD,1,741.0,failed
ORD000002138,1,Credit Card,6,7899.0,completed
ORD000002139,1,UPI,1,164180.0,paid
ORD000002140,1,COD,1,19939.0,PAID
ORD000002141,1,COD,1,47184.0,paid
ORD000002142,1,COD,1,398.0,captured
ORD000002143,1,COD,1,6704.0,paid
ORD000002144,1,COD,1,435.0,paid
ORD000002145,1,COD,1,24913.0,paid
ORD000002146,1,COD,1,12657.0,paid
ORD000002147,1,UPI,1,11344.0,paid
ORD000002148,1,UPI,1,828.0,paid
ORD000002149,1,Wallet,1,3445.0,paid
ORD000002150,1,COD,1,2838.0,paid
ORD000002151,1,COD,1,16411.0,paid
ORD000002152,1,COD,1,12896.0,paid
ORD000002153,1,COD,1,1449.0,paid
ORD000002154,1,COD,1,22086.0,paid
ORD000002155,1,COD,1,3919.0,paid
ORD000002156,1,UPI,1,2662.0,paid
ORD000002157,1,Wallet,1,1447.0,paid
ORD000002158,1,COD,1,53260.0,paid
ORD000002159,1,COD,1,17453.0,paid
ORD000002160,1,Credit Card,1,,paid
ORD000002161,1,Credit Card,1,3662.0,paid
ORD000002162,1,COD,1,834.0,paid
ORD000002163,1,UPI,1,23632.0,paid
ORD000002164,1,COD,1,10745.0,paid
ORD000002165,1,UPI,1,1520.0,paid
ORD000002166,1,UPI,1,2743.0,paid
ORD000002167,1,COD,1,1108.0,paid
ORD000002168,1,COD,1,18216.0,Paid
ORD000002169,1,UPI,1,14395.0,paid
ORD000002170,1,UPI,1,2226.0,failed
ORD000002171,1,Debit Card,1,2785.0,captured
ORD000002172,1,COD,1,17546.0,paid
ORD000002173,1,Credit Card,1,1191.0,Success
ORD000002174,1,UPI,1,811.0,paid
ORD000002175,1,UPI,1,10095.0,paid
ORD000002176,1,COD,1,1163.0,paid
ORD000002177,1,COD,1,520.0,paid
ORD000002178,1,UPI,1,543.0,paid
ORD000002179,1,COD,1,94304.0,refunded
ORD000002180,1,COD,1,2116.0,paid
ORD000002181,1,COD,1,1834.0,paid
ORD000002182,1,Wallet,1,315.0,paid
ORD000002183,1,UPI,1,22244.0,failed
ORD000002184,1,Credit Card,1,8138.0,success
ORD000002185,1,Wallet,1,15210.0,failed
ORD000002186,1,UPI,1,498.0,paid
ORD000002187,1,COD,1,3081.0,paid
ORD000002188,1,COD,1,72553.0,paid
ORD000002189,1,UPI,1,9253.0,paid
ORD000002190,1,Debit Card,1,1843.0,paid
ORD000002191,1,Credit Card,1,1229.0,paid
ORD000002192,1,COD,1,19057.0,captured
ORD000002193,1,Credit Card,1,2906.0,paid
ORD000002194,1,COD,1,13994.0,paid
ORD000002195,1,COD,1,919.0,paid
ORD000002196,1,COD,1,12834.0,paid
ORD000002197,1,COD,1,558.0,paid
ORD000002198,1,COD,1,2988.0,paid
ORD000002199,1,UPI,1,2268.0,paid
ORD000002200,1,COD,1,4423.0,paid
ORD000002201,1,Debit Card,1,25536.0,paid
ORD000002202,1,COD,1,2444.0,paid
ORD000002203,1,COD,1,121093.0,paid
ORD000002204,1,COD,1,179851.0,failed
ORD000002205,1,COD,1,4201.0,paid
ORD000002206,1,COD,1,4426.0,refunded
ORD000002207,1,COD,1,71514.0,paid
ORD000002208,1,COD,1,32778.0,paid
ORD000002209,1,COD,1,8885.0,paid
ORD000002210,1,UPI,1,3327.0,failed
ORD000002211,1,COD,1,19628.0,paid
ORD000002212,1,COD,1,20322.0,paid
ORD000002213,1,COD,1,30178.0,paid
ORD000002214,1,COD,1,17497.0,paid
ORD000002215,1,Credit Card,1,1439.0,paid
ORD000002216,1,COD,1,5460.0,paid
ORD000002217,1,UPI,1,2065.0,refunded
ORD000002218,1,Debit Card,1,58399.0,paid
ORD000002219,1,COD,1,573.0,paid
ORD000002220,1,Debit Card,1,4672.0,paid
ORD000002221,1,UPI,1,22580.0,paid
ORD000002222,1,UPI,1,991.0,paid
ORD000002223,1,Debit Card,1,7648.0,paid
ORD000002224,1,COD,1,34291.0,paid
ORD000002225,1,COD,1,1445.0,paid
ORD000002226,1,COD,1,539.0,refunded
ORD000002227,1,UPI,1,52059.0,PAID
ORD000002228,1,COD,1,6507.0,paid
ORD000002229,1,COD,1,7009.0,paid
ORD000002230,1,Net Banking,1,427.0,paid
ORD000002231,1,COD,1,755.0,paid
ORD000002232,1,COD,1,1584.0,paid
ORD000002233,1,COD,1,12709.0,declined
ORD000002234,1,UPI,1,4731.0,paid
ORD000002235,1,COD,1,26227.0,paid
ORD000002236,1,COD,1,26479.0,refunded
ORD000002237,1,Wallet,1,90889.0,paid
ORD000002238,1,COD,1,4978.0,paid
ORD000002239,1,COD,1,1227.0,paid
ORD000002240,1,UPI,1,162833.0,paid
ORD000002241,1,COD,1,1070.0,paid
ORD000002242,1,COD,1,11372.0,captured
ORD000002243,1,UPI,1,668.0,paid
ORD000002244,1,UPI,1,52182.0,paid
ORD000002245,1,COD,1,159671.0,paid
ORD000002246,1,Credit Card,1,9345.0,paid
ORD000002247,1,Credit Card,1,843.0,paid
ORD000002248,1,UPI,1,4709.0,paid
ORD000002249,1,UPI,1,19559.0,paid
ORD000002250,1,Credit Card,6,25505.0,paid
ORD000002251,1,COD,1,20738.0,paid
ORD000002252,1,COD,1,489.0,paid
ORD000002253,1,COD,1,3277.0,failed
ORD000002254,1,COD,1,31701.0,paid
ORD000002255,1,Wallet,1,1565.0,paid
ORD000002256,1,COD,1,3226.0,paid
ORD000002257,1,COD,1,21741.0,paid
ORD000002258,1,COD,1,29698.0,paid
ORD000002259,1,UPI,1,3090.0,paid
ORD000002260,1,Credit Card,6,12668.0,success
ORD000002261,1,COD,1,5554.0,paid
ORD000002262,1,Credit Card,6,5843.0,paid
ORD000002263,1,COD,1,22305.0,paid
ORD000002264,1,Debit Card,1,37586.0,paid
ORD000002265,1,Credit Card,9,20545.0,failed
ORD000002266,1,COD,1,237.0,paid
ORD000002267,1,Debit Card,1,41946.0,paid
ORD000002268,1,COD,1,11578.0,failed
ORD000002269,1,COD,1,1374.0,paid
ORD000002270,1,COD,1,612.0,paid
ORD000002271,1,COD,1,46939.0,paid
ORD000002272,1,Net Banking,1,10768.0,Paid
ORD000002273,1,Credit Card,1,379.0,paid
ORD000002274,1,UPI,1,953.0,paid
ORD000002275,1,Wallet,1,4684.0,failed
ORD000002276,1,COD,1,103752.0,paid
ORD000002277,1,COD,1,17448.0,paid
ORD000002278,1,Credit Card,1,300.0,paid
ORD000002279,1,COD,1,451.0,paid
ORD000002280,1,Credit Card,1,2382.0,paid
ORD000002281,1,COD,1,30445.0,paid
ORD000002282,1,COD,1,623.0,paid
ORD000002283,1,COD,1,6818.0,paid
ORD000002284,1,COD,1,24143.0,paid
ORD000002285,1,COD,1,20106.0,paid
ORD000002286,1,COD,1,1102.0,paid
ORD000002287,1,COD,1,517.0,success
ORD000002288,1,Credit Card,1,443.0,paid
ORD000002289,1,COD,1,1834.0,paid
ORD000002290,1,COD,1,7894.0,failed
ORD000002291,1,COD,1,610.0,paid
ORD000002292,1,COD,1,3130.0,paid
ORD000002293,1,COD,1,76785.0,failed
ORD000002294,1,COD,1,433.0,paid
ORD000002295,1,COD,1,4118.0,paid
ORD000002296,1,Net Banking,1,16581.0,completed
ORD000002297,1,COD,1,44637.0,paid
ORD000002298,1,COD,1,6791.0,paid
ORD000002299,1,UPI,1,954.0,paid
ORD000002300,1,COD,1,45750.0,paid
ORD000002301,1,COD,1,14250.0,paid
ORD000002302,1,COD,1,21922.0,paid
ORD000002303,1,UPI,1,11209.0,refunded
ORD000002304,1,Credit Card,1,1139.0,refunded
ORD000002305,1,COD,1,378.0,paid
ORD000002306,1,Debit Card,1,5095.0,paid
ORD000002307,1,COD,1,30915.0,paid
ORD000002308,1,UPI,1,1939.0,failed
ORD000002309,1,COD,1,2733.0,paid
ORD000002310,1,Debit Card,1,4544.0,failed
ORD000002311,1,COD,1,2810.0,paid
ORD000002312,1,COD,1,3390.0,paid
ORD000002313,1,COD,1,80332.0,paid
ORD000002314,1,Wallet,1,52246.0,paid
ORD000002315,1,COD,1,5989.0,failed
ORD000002316,1,COD,1,1629.0,REFUNDED
ORD000002317,1,Wallet,1,24134.0,paid
ORD000002318,1,Credit Card,1,3280.0,Success
ORD000002319,1,UPI,1,3930.0,PAID
ORD000002320,1,COD,1,2530.0,PAID
ORD000002321,1,COD,1,201.0,paid
ORD000002322,1,Wallet,1,27311.0,paid
ORD000002323,1,COD,1,2152.0,paid
ORD000002324,1,Credit Card,1,1265.0,paid
ORD000002325,1,UPI,1,,paid
ORD000002326,1,Wallet,1,11051.0,paid
ORD000002327,1,UPI,1,2479.0,paid
ORD000002328,1,COD,1,1336.0,paid
ORD000002329,1,Credit Card,1,4409.0,paid
ORD000002330,1,Net Banking,1,2462.0,paid
ORD000002331,1,Debit Card,1,135779.0,paid
ORD000002332,1,COD,1,19724.0,paid
ORD000002333,1,COD,1,27670.0,paid
ORD000002334,1,Credit Card,1,348.0,success
ORD000002335,1,UPI,1,5225.0,paid
ORD000002336,1,COD,1,2662.0,failed
ORD000002337,1,COD,1,1462.0,PAID
ORD000002338,1,COD,1,26975.0,paid
ORD000002339,1,COD,1,2591.0,paid
ORD000002340,1,COD,1,2629.0,failed
ORD000002341,1,Wallet,1,46649.0,paid
ORD000002342,1,UPI,1,43325.0,paid
ORD000002343,1,COD,1,522.0,paid
ORD000002344,1,UPI,1,9105.0,declined
ORD000002345,1,COD,1,61949.0,paid
ORD000002346,1,Credit Card,6,131934.0,PAID
ORD000002347,1,Debit Card,1,7200.0,refunded
ORD000002348,1,COD,1,7374.0,paid
ORD000002349,1,Net Banking,1,72552.0,paid
ORD000002350,1,COD,1,31761.0,refunded
ORD000002351,1,UPI,1,9667.0,paid
ORD000002352,1,Debit Card,1,3988.0,paid
ORD000002353,1,Credit Card,1,1781.0,paid
ORD000002354,1,COD,1,1318.0,paid
ORD000002355,1,COD,1,903.0,paid
ORD000002356,1,COD,1,3846.0,paid
ORD000002357,1,COD,1,131146.0,paid
ORD000002358,1,COD,1,995.0,captured
ORD000002359,1,COD,1,6595.0,paid
ORD000002360,1,UPI,1,3938.0,Paid
ORD000002361,1,COD,1,838.0,paid
ORD000002362,1,COD,1,38235.0,failed
ORD000002363,1,UPI,1,29663.0,paid
ORD000002364,1,COD,1,38992.0,paid
ORD000002365,1,UPI,1,1678.0,paid
ORD000002366,1,Credit Card,1,1271.0,paid
ORD000002367,1,COD,1,3909.0,paid
ORD000002368,1,COD,1,37437.0,paid
ORD000002369,1,UPI,1,56952.0,failed
ORD000002370,1,COD,1,5542.0,paid
ORD000002371,1,COD,1,505.0,paid
ORD000002372,1,Credit Card,1,684.0,captured
ORD000002373,1,Credit Card,1,1563.0,refunded
ORD000002374,1,COD,1,127430.0,Paid
ORD000002375,1,COD,1,14217.0,paid
ORD000002376,1,Credit Card,1,865.0,paid
ORD000002377,1,COD,1,28028.0,paid
ORD000002378,1,UPI,1,49694.0,paid
ORD000002379,1,COD,1,68396.0,paid
ORD000002380,1,COD,1,426.0,paid
ORD000002381,1,COD,1,9628.0,paid
ORD000002382,1,Credit Card,1,1208.0,refunded
ORD000002383,1,COD,1,89498.0,success
ORD000002384,1,Wallet,1,1380.0,Paid
ORD000002385,1,Credit Card,1,47803.0,completed
ORD000002386,1,Credit Card,6,8251.0,paid
ORD000002387,1,Credit Card,1,1630.0,paid
ORD000002388,1,COD,1,5192.0,captured
ORD000002389,1,COD,1,2501.0,paid
ORD000002390,1,COD,1,16607.0,paid
ORD000002391,1,COD,1,27986.0,paid
ORD000002392,1,COD,1,984.0,paid
ORD000002393,1,Credit Card,9,50370.0,refunded
ORD000002394,1,Credit Card,1,704.0,captured
ORD000002395,1,COD,1,27039.0,paid
ORD000002396,1,COD,1,5983.0,paid
ORD000002397,1,UPI,1,3357.0,paid
ORD000002398,1,UPI,1,329.0,paid
ORD000002399,1,Wallet,1,17878.0,Failed
ORD000002400,1,COD,1,3718.0,paid
ORD000002401,1,COD,1,21982.0,paid
ORD000002402,1,Debit Card,1,2352.0,paid
ORD000002403,1,COD,1,4935.0,paid
ORD000002404,1,Credit Card,1,24442.0,paid
ORD000002405,1,COD,1,,refunded
ORD000002406,1,COD,1,1332.0,paid
ORD000002407,1,UPI,1,547.0,paid
ORD000002408,1,Credit Card,1,13551.0,Paid
ORD000002409,1,COD,1,326.0,paid
ORD000002410,1,Credit Card,3,20832.0,paid
ORD000002411,1,Debit Card,1,56655.0,paid
ORD000002412,1,Credit Card,1,612.0,PAID
ORD000002413,1,Wallet,1,4571.0,paid
ORD000002414,1,Debit Card,1,53707.0,paid
ORD000002415,1,Credit Card,3,35932.0,paid
ORD000002416,1,UPI,1,1735.0,Paid
ORD000002417,1,Credit Card,3,34934.0,paid
ORD000002418,1,Net Banking,1,31035.0,paid
ORD000002419,1,UPI,1,534.0,paid
ORD000002420,1,COD,1,8973.0,paid
ORD000002421,1,COD,1,1090.0,paid
ORD000002422,1,Credit Card,1,297.0,paid
ORD000002423,1,Net Banking,1,526.0,paid
ORD000002424,1,COD,1,1134.0,paid
ORD000002425,1,Net Banking,1,8089.0,paid
ORD000002426,1,COD,1,416.0,paid
ORD000002427,1,COD,1,15499.0,paid
ORD000002428,1,Debit Card,1,681.0,paid
ORD000002429,1,Wallet,1,67352.0,PAID
ORD000002430,1,UPI,1,10715.0,paid
ORD000002431,1,Wallet,1,1592.0,failed
ORD000002432,1,Credit Card,1,2973.0,paid
ORD000002433,1,Debit Card,1,965.0,paid
ORD000002434,1,Debit Card,1,810.0,paid
ORD000002435,1,COD,1,60575.0,paid
ORD000002436,1,COD,1,20884.0,paid
ORD000002437,1,COD,1,11501.0,paid
ORD000002438,1,COD,1,126893.0,paid
ORD000002439,1,COD,1,1939.0,paid
ORD000002440,1,COD,1,36428.0,failed
ORD000002441,1,COD,1,18998.0,paid
ORD000002442,1,UPI,1,59830.0,paid
ORD000002443,1,COD,1,74586.0,paid
ORD000002444,1,COD,1,1017.0,paid
ORD000002445,1,COD,1,494.0,paid
ORD000002446,1,COD,1,556.0,failed
ORD000002447,1,UPI,1,664.0,paid
ORD000002448,1,Debit Card,1,1204.0,paid
ORD000002449,1,UPI,1,1016.0,paid
ORD000002450,1,UPI,1,45200.0,paid
ORD000002451,1,Net Banking,1,108784.0,paid
ORD000002452,1,UPI,1,590.0,paid
ORD000002453,1,COD,1,1601.0,paid
