order_id,customer_id,order_status,order_purchase_ts,order_approved_ts,payment_type
ORD000002415,CUST00000026,delivered,2023-11-27 15:39:27,2023-11-27 20:50:27,Credit Card
ORD000002416,CUST00000008,delivered,2024-02-06 22:58:43,2024-02-07 01:03:43,UPI
ORD000002417,CUST00000085,delivered,2024-01-02 13:26:06,2024-01-02 20:53:06,Credit Card
ORD000002418,CUST00000003,delivered,2023-05-11 04:45:31,2023-05-11 09:17:31,Net Banking
ORD000002419,CUST00000002,delivered,2024-10-12 22:42:23,2024-10-13 03:28:23,UPI
ORD000002420,CUST00000001,delivered,2024-05-28 01:01:04,2024-05-28 12:22:04,COD
ORD000002421,CUST00000001,delivered,2024-04-25 09:50:53,2024-04-25 16:23:53,COD
ORD000002422,CUST00000039,delivered,2023-07-07 03:01:15,2023-07-07 04:03:15,Credit Card
ORD000002423,CUST00000001,delivered,2023-05-09 00:47:49,2023-05-09 12:05:49,Net Banking
ORD000002424,CUST00000002,delivered,2024-10-22 23:56:24,2024-10-23 00:04:24,COD
ORD000002425,CUST00000010,delivered,2023-06-01 02:02:24,2023-06-01 10:18:24,Net Banking
ORD000002426,CUST00000002,delivered,2023-03-01 21:44:48,2023-03-01 23:03:48,COD
ORD000002427,CUST00000001,processing,2024-04-14 13:04:46,2024-04-14 16:23:46,COD
ORD000002428,CUST00000005,delivered,2024-06-22 07:41:10,2024-06-22 19:31:10,Debit Card
ORD000002429,CUST00000003,delivered,2023-04-10 20:42:31,2023-04-10 22:47:31,Wallet
ORD000002430,CUST00001093,delivered,2023-06-25 00:05:32,2023-06-25 11:44:32,UPI
ORD000002431,CUST00000004,cancelled,2024-09-04 16:34:05,2024-09-04 20:08:05,Wallet
ORD000002432,CUST00000160,delivered,2024-11-14 18:24:46,2024-11-14 23:03:46,Credit Card
ORD000002433,CUST00000001,delivered,2023-12-24 08:44:06,2023-12-24 19:59:06,Debit Card
ORD000002434,CUST00000001,processing,2024-09-07 07:12:46,2024-09-07 16:08:46,Debit Card
ORD000002435,CUST00000008,delivered,2023-10-01 00:13:10,2023-10-01 03:48:10,COD
ORD000002436,CUST00000282,delivered,2024-06-21 00:31:53,2024-06-21 09:22:53,COD
ORD000002437,CUST00000003,delivered,2024-02-14 01:03:18,2024-02-14 06:49:18,COD
ORD000002438,CUST00000001,shipped,2024-10-08 10:57:30,2024-10-08 12:13:30,COD
ORD000002439,CUST00000002,delivered,2024-08-24 12:44:20,2024-08-24 15:49:20,COD
ORD000002440,CUST00000003,cancelled,2023-09-01 10:10:47,2023-09-01 13:03:47,COD
ORD000002441,CUST00000002,delivered,2023-05-06 16:51:36,2023-05-06 22:34:36,COD
ORD000002442,CUST00000001,processing,2024-09-21 08:40:55,2024-09-21 19:20:55,UPI
ORD000002443,CUST00000001,delivered,2023-01-24 18:58:08,2023-01-25 01:49:08,COD
ORD000002444,CUST00000003,delivered,2024-05-31 15:40:50,2024-05-31 17:43:50,COD
ORD000002445,CUST00000010,delivered,2023-12-24 22:29:17,2023-12-25 05:48:17,COD
ORD000002446,CUST00000002,cancelled,2023-03-02 17:25:27,2023-03-02 23:42:27,COD
ORD000002447,CUST00000017,delivered,2024-06-08 03:04:18,2024-06-08 07:46:18,UPI
ORD000002448,CUST00000001,delivered,2023-12-26 13:25:13,2023-12-26 16:24:13,Debit Card
ORD000002449,CUST00000010,delivered,2024-10-15 15:46:31,2024-10-16 00:20:31,UPI
ORD000002450,CUST00000001,delivered,2023-06-27 00:20:08,2023-06-27 07:03:08,UPI
ORD000002451,CUST00000001,delivered,2023-01-01 01:03:22,2023-01-01 06:15:22,Net Banking
ORD000002452,CUST00000060,delivered,2023-04-19 00:32:16,2023-04-19 02:57:16,UPI
ORD000002453,CUST00000014,delivered,2023-08-19 04:06:50,2023-08-19 05:37:50,COD
ORD000002454,CUST00000001,shipped,2024-05-08 21:09:42,2024-05-08 23:48:42,COD
ORD000002455,CUST00000004,delivered,2023-10-18 05:45:50,2023-10-18 13:13:50,UPI
ORD000002456,CUST00000026,returned,2023-04-09 04:28:28,2023-04-09 05:06:28,UPI
ORD000002457,CUST00000003,delivered,2024-12-26 10:42:24,2024-12-26 11:38:24,Credit Card
ORD000002458,CUST00000001,delivered,2023-03-31 09:33:12,2023-03-31 21:25:12,COD
ORD000002459,CUST00000868,delivered,2023-10-12 23:50:24,2023-10-13 03:06:24,Net Banking
ORD000002460,CUST00000001,delivered,2024-10-23 02:29:04,2024-10-23 03:54:04,COD
ORD000002461,CUST00000002,delivered,2024-05-08 20:10:47,2024-05-09 07:44:47,Wallet
ORD000002462,CUST00000001,processing,2023-10-01 05:30:11,2023-10-01 10:32:11,COD
ORD000002463,CUST00000001,delivered,2024-12-20 07:26:20,2024-12-20 07:31:20,COD
ORD000002464,CUST00000010,delivered,2024-01-01 11:38:54,2024-01-01 16:41:54,COD
ORD000002465,CUST00000001,delivered,2023-01-03 23:24:35,2023-01-03 23:43:35,COD
ORD000002466,CUST00000001,shipped,2023-01-02 05:39:11,2023-01-02 09:21:11,COD
ORD000002467,CUST00000001,delivered,2024-11-24 08:15:16,2024-11-24 19:35:16,Debit Card
ORD000002468,CUST00000001,processing,2023-08-29 15:49:04,2023-08-30 01:21:04,COD
ORD000002469,CUST00000004,delivered,2024-09-24 16:04:52,2024-09-24 21:07:52,COD
ORD000002470,CUST00000011,delivered,2023-02-02 08:48:55,2023-02-02 12:54:55,COD
ORD000002471,CUST00000003,cancelled,2023-05-04 03:09:01,2023-05-04 10:11:01,UPI
ORD000002472,CUST00000002,delivered,2024-10-12 18:55:23,2024-10-13 02:27:23,COD
ORD000002473,CUST00000001,delivered,2024-12-30 21:36:39,2024-12-31 06:43:39,COD
ORD000002474,CUST00000001,cancelled,2023-02-10 14:26:48,2023-02-10 20:59:48,Debit Card
ORD000002475,CUST00000001,delivered,2023-05-22 20:56:50,2023-05-22 21:56:50,COD
ORD000002476,CUST00000004,delivered,2024-07-08 06:05:42,2024-07-08 16:27:42,Wallet
ORD000002477,CUST00000001,cancelled,2024-01-21 20:44:12,2024-01-22 00:49:12,COD
ORD000002478,CUST00000013,delivered,2023-11-01 19:24:04,2023-11-02 05:14:04,UPI
ORD000002479,CUST00000087,returned,2023-06-14 21:39:24,2023-06-15 07:23:24,UPI
ORD000002480,CUST00000001,processing,2024-11-28 22:22:12,2024-11-29 01:02:12,COD
ORD000002481,CUST00000007,delivered,2023-05-26 08:17:21,2023-05-26 14:30:21,UPI
ORD000002482,CUST00000007,delivered,2023-08-15 02:52:51,2023-08-15 11:53:51,COD
ORD000002483,CUST00000001,delivered,2023-10-02 17:58:34,2023-10-02 22:18:34,COD
ORD000002484,CUST00000001,delivered,2023-04-26 16:04:18,2023-04-27 01:35:18,Debit Card
ORD000002485,CUST00000010,delivered,2024-01-27 15:32:37,2024-01-27 21:51:37,Wallet
ORD000002486,CUST00000001,shipped,2023-10-08 15:08:20,2023-10-09 02:10:20,COD
ORD000002487,CUST00000001,returned,2024-03-30 00:58:47,2024-03-30 11:44:47,UPI
ORD000002488,CUST00000017,returned,2023-10-21 16:04:23,2023-10-22 03:37:23,COD
ORD000002489,CUST00000003,returned,2023-04-07 11:37:11,2023-04-07 14:19:11,COD
ORD000002490,CUST00000001,delivered,2024-10-22 00:44:54,2024-10-22 09:35:54,COD
ORD000002491,CUST00000001,delivered,2024-01-04 20:31:57,2024-01-05 05:33:57,UPI
ORD000002492,CUST00000001,delivered,2023-10-01 00:40:30,2023-10-01 06:06:30,UPI
ORD000002493,CUST00000002,delivered,2023-01-09 05:36:15,2023-01-09 07:41:15,COD
ORD000002494,CUST00000002,cancelled,2024-03-21 07:04:31,2024-03-21 10:38:31,Wallet
ORD000002495,CUST00000001,processing,2024-08-30 18:47:18,2024-08-31 01:00:18,Credit Card
ORD000002496,CUST00000001,processing,2024-05-05 01:55:32,2024-05-05 12:18:32,COD
ORD000002497,CUST00000567,delivered,2024-09-03 09:13:31,2024-09-03 20:12:31,COD
ORD000002498,CUST00000001,delivered,2023-05-11 08:47:09,2023-05-11 19:46:09,UPI
ORD000002499,CUST00000001,delivered,2024-12-21 09:57:15,2024-12-21 21:18:15,COD
ORD000002500,CUST00000022,delivered,2023-06-29 20:56:17,2023-06-29 22:10:17,COD
ORD000002501,CUST00000003,delivered,2023-08-17 07:48:28,2023-08-17 19:44:28,COD
ORD000002502,CUST00000001,shipped,2024-01-06 08:30:23,2024-01-06 15:11:23,COD
ORD000002503,CUST00000001,delivered,2023-01-02 09:48:44,2023-01-02 11:04:44,COD
ORD000002504,CUST00000003,delivered,2023-11-26 09:25:41,2023-11-26 11:02:41,UPI
ORD000002505,CUST00000001,processing,2023-06-15 22:53:54,2023-06-16 02:00:54,Credit Card
ORD000002506,CUST00000003,delivered,2024-07-31 06:25:13,2024-07-31 09:29:13,Wallet
ORD000002507,CUST00000014,delivered,2024-08-08 02:43:26,2024-08-08 04:07:26,Credit Card
ORD000002508,CUST00000109,shipped,2024-04-06 10:07:06,2024-04-06 14:45:06,COD
ORD000002509,CUST00000001,cancelled,2023-11-08 02:00:21,2023-11-08 08:35:21,COD
ORD000002510,CUST00000021,delivered,2023-09-24 19:08:25,2023-09-24 22:55:25,COD
ORD000002511,CUST00000001,delivered,2024-10-03 21:24:46,2024-10-04 05:26:46,Wallet
ORD000002512,CUST00000003,delivered,2024-01-03 19:56:29,2024-01-04 04:32:29,COD
ORD000002513,CUST00000234,delivered,2023-12-30 19:19:01,2023-12-31 00:09:01,COD
ORD000002514,CUST00000012,delivered,2023-04-04 10:06:19,2023-04-04 11:07:19,UPI
ORD000002515,CUST00000009,delivered,2023-07-05 16:45:40,2023-07-05 20:32:40,COD
ORD000002516,CUST00000001,delivered,2023-10-16 09:31:28,2023-10-16 16:54:28,Net Banking
ORD000002517,CUST00000033,delivered,2024-06-17 20:30:31,2024-06-18 01:15:31,COD
ORD000002518,CUST00000001,delivered,2024-10-09 04:40:53,2024-10-09 11:40:53,COD
ORD000002519,CUST00000002,delivered,2024-12-29 03:22:34,2024-12-29 13:29:34,Wallet
ORD000002520,CUST00000008,delivered,2023-11-12 23:24:51,2023-11-13 08:51:51,COD
ORD000002521,CUST00000001,delivered,2023-12-05 08:39:07,2023-12-05 16:09:07,COD
ORD000002522,CUST00000004,delivered,2024-08-15 07:27:49,2024-08-15 08:41:49,UPI
ORD000002523,CUST00000019,delivered,2023-10-01 16:02:33,2023-10-02 01:00:33,UPI
ORD000002524,CUST00000207,delivered,2024-01-31 08:13:24,2024-01-31 12:15:24,COD
ORD000002525,CUST00000027,delivered,2024-05-29 17:56:14,2024-05-29 22:57:14,COD
ORD000002526,CUST00000001,shipped,2023-07-21 10:18:59,2023-07-21 18:41:59,COD
ORD000002527,CUST00000012,delivered,2023-08-28 18:48:56,2023-08-29 04:48:56,COD
ORD000002528,CUST00000005,delivered,2023-10-12 01:55:49,2023-10-12 10:28:49,COD
ORD000002529,CUST00000003,delivered,2024-03-03 17:27:42,2024-03-03 21:07:42,COD
ORD000002530,CUST00000009,shipped,2023-08-20 07:53:05,2023-08-20 13:19:05,UPI
ORD000002531,CUST00000003,delivered,2023-06-26 10:09:01,2023-06-26 14:33:01,UPI
ORD000002532,CUST00000017,delivered,2023-05-06 22:20:02,2023-05-07 03:55:02,COD
ORD000002533,CUST00000023,delivered,2024-09-22 11:34:25,2024-09-22 20:39:25,COD
ORD000002534,CUST00000033,delivered,2024-10-26 01:47:10,2024-10-26 13:21:10,COD
ORD000002535,CUST00000021,delivered,2024-11-01 11:00:05,2024-11-01 15:44:05,COD
ORD000002536,CUST00000002,delivered,2024-10-01 05:46:17,2024-10-01 09:44:17,Wallet
ORD000002537,CUST00000001,delivered,2023-04-25 11:23:37,2023-04-25 21:59:37,COD
ORD000002538,CUST00000004,delivered,2023-03-22 05:13:33,2023-03-22 07:05:33,Debit Card
ORD000002539,CUST00000001,delivered,2023-12-31 15:25:59,2023-12-31 20:09:59,UPI
ORD000002540,CUST00000001,delivered,2024-01-14 05:38:30,2024-01-14 17:04:30,Credit Card
ORD000002541,CUST00000001,shipped,2024-07-17 11:10:06,2024-07-17 21:45:06,Debit Card
ORD000002542,CUST00000001,delivered,2023-07-09 22:54:38,2023-07-10 08:37:38,Credit Card
ORD000002543,CUST00000003,delivered,2024-11-16 15:18:28,2024-11-17 01:58:28,UPI
ORD000002544,CUST00000015,delivered,2023-09-23 17:00:19,2023-09-23 19:54:19,COD
ORD000002545,CUST00000002,delivered,2024-03-03 18:32:10,2024-03-03 19:18:10,UPI
ORD000002546,CUST00001593,delivered,2024-10-19 22:04:30,2024-10-20 08:21:30,COD
ORD000002547,CUST00000008,delivered,2024-01-16 21:16:01,2024-01-17 03:12:01,COD
ORD000002548,CUST00000001,delivered,2024-08-04 20:34:57,2024-08-04 23:39:57,Debit Card
ORD000002549,CUST00000002,delivered,2024-07-31 08:11:06,2024-07-31 13:57:06,UPI
ORD000002550,CUST00000020,delivered,2024-09-05 14:59:38,2024-09-06 00:55:38,COD
ORD000002551,CUST00000001,delivered,2024-09-23 19:38:03,2024-09-24 01:34:03,Debit Card
ORD000002552,CUST00000001,delivered,2023-10-28 13:26:07,2023-10-28 21:00:07,COD
ORD000002553,CUST00000002,delivered,2023-10-19 03:03:08,2023-10-19 09:15:08,Debit Card
ORD000002554,CUST00000001,delivered,2024-09-17 12:13:06,2024-09-17 18:03:06,Credit Card
ORD000002555,CUST00000032,delivered,2024-03-05 05:11:17,2024-03-05 16:37:17,COD
ORD000002556,CUST00000004,delivered,2024-03-30 16:32:55,2024-03-31 03:40:55,COD
ORD000002557,CUST00000003,returned,2023-11-03 20:37:52,2023-11-04 01:45:52,Wallet
ORD000002558,CUST00000001,delivered,2023-06-20 16:50:37,2023-06-21 02:33:37,COD
ORD000002559,CUST00000002,delivered,2023-12-09 13:13:19,2023-12-09 21:54:19,Net Banking
ORD000002560,CUST00000011,delivered,2024-12-19 14:23:13,2024-12-19 16:00:13,COD
ORD000002561,CUST00000001,delivered,2023-09-07 12:55:28,2023-09-07 23:05:28,COD
ORD000002562,CUST00000001,delivered,2023-08-21 10:46:28,2023-08-21 19:15:28,UPI
ORD000002563,CUST00000001,processing,2023-04-20 05:26:50,2023-04-20 15:43:50,COD
ORD000002564,CUST00000205,returned,2023-12-26 16:12:31,2023-12-27 01:41:31,COD
ORD000002565,CUST00000001,delivered,2023-09-04 08:23:16,2023-09-04 19:36:16,UPI
ORD000002566,CUST00000003,cancelled,2024-06-07 03:45:37,2024-06-07 10:16:37,COD
ORD000002567,CUST00000001,delivered,2023-04-23 19:12:16,2023-04-23 20:00:16,COD
ORD000002568,CUST00000001,delivered,2023-07-30 13:14:12,2023-07-30 16:36:12,Credit Card
ORD000002569,CUST00000001,delivered,2023-02-18 12:29:19,2023-02-18 14:18:19,COD
ORD000002570,CUST00000001,delivered,2023-01-31 12:27:47,2023-01-31 15:19:47,UPI
ORD000002571,CUST00000012,shipped,2024-09-26 01:52:01,2024-09-26 08:46:01,UPI
ORD000002572,CUST00000001,delivered,2024-11-01 12:49:55,2024-11-02 00:30:55,UPI
ORD000002573,CUST00000004,delivered,2024-08-13 13:02:47,2024-08-13 22:12:47,COD
ORD000002574,CUST00000007,delivered,2024-10-19 12:15:34,2024-10-19 17:32:34,Wallet
ORD000002575,CUST00000001,delivered,2023-03-12 00:10:04,2023-03-12 06:05:04,COD
ORD000002576,CUST00000001,delivered,2024-10-30 18:00:22,2024-10-31 00:15:22,Wallet
ORD000002577,CUST00000028,delivered,2023-12-16 14:44:14,2023-12-16 19:42:14,Credit Card
ORD000002578,CUST00000002,processing,2024-08-17 18:10:47,2024-08-18 01:22:47,UPI
ORD000002579,CUST00000065,delivered,2024-04-06 12:05:32,2024-04-06 23:23:32,COD
ORD000002580,CUST00000004,delivered,2023-10-10 07:54:35,2023-10-10 09:10:35,COD
ORD000002581,CUST00000009,cancelled,2023-08-15 19:59:47,2023-08-16 00:18:47,COD
ORD000002582,CUST00001396,delivered,2023-04-08 08:25:05,2023-04-08 09:28:05,UPI
ORD000002583,CUST00000001,delivered,2023-11-04 10:52:42,2023-11-04 21:05:42,COD
ORD000002584,CUST00000004,processing,2023-12-30 00:23:44,2023-12-30 02:49:44,COD
ORD000002585,CUST00000008,delivered,2024-12-26 03:54:27,2024-12-26 11:46:27,COD
ORD000002586,CUST00000001,delivered,2023-01-28 02:43:08,2023-01-28 03:34:08,COD
ORD000002587,CUST00000001,delivered,2024-03-14 10:09:51,2024-03-14 15:54:51,COD
ORD000002588,CUST00000001,delivered,2024-01-17 06:17:44,2024-01-17 17:04:44,COD
ORD000002589,CUST00000004,delivered,2023-01-15 07:58:43,2023-01-15 19:23:43,COD
ORD000002590,CUST00000008,delivered,2023-10-04 18:22:37,2023-10-04 20:12:37,COD
ORD000002591,CUST00000001,delivered,2023-11-09 16:23:30,2023-11-10 00:20:30,COD
ORD000002592,CUST00000002,delivered,2023-12-30 19:08:57,2023-12-30 21:54:57,UPI
ORD000002593,CUST00000002,delivered,2023-07-18 19:34:50,2023-07-19 04:20:50,Wallet
ORD000002594,CUST00000232,delivered,2023-01-25 05:57:08,2023-01-25 12:26:08,COD
ORD000002595,CUST00000034,delivered,2023-09-09 14:46:28,2023-09-10 00:21:28,UPI
ORD000002596,CUST00000003,delivered,2024-10-06 20:52:26,2024-10-07 07:37:26,COD
ORD000002597,CUST00000001,delivered,2024-09-21 07:18:52,2024-09-21 11:36:52,UPI
ORD000002598,CUST00000011,delivered,2023-06-02 09:01:00,2023-06-02 09:41:00,COD
ORD000002599,CUST00000979,shipped,2024-05-02 12:45:17,2024-05-02 16:36:17,Credit Card
ORD000002600,CUST00000005,delivered,2024-11-09 19:09:11,2024-11-09 21:48:11,UPI
ORD000002601,CUST00000002,delivered,2023-05-26 03:32:03,2023-05-26 05:06:03,UPI
ORD000002602,CUST00000001,delivered,2023-04-18 11:12:16,2023-04-18 19:49:16,COD
ORD000002603,CUST00000001,delivered,2023-01-14 05:49:00,2023-01-14 16:39:00,Credit Card
ORD000002604,CUST00000008,delivered,2023-05-26 17:06:08,2023-05-26 23:22:08,COD
ORD000002605,CUST00000001,delivered,2024-09-26 05:48:21,2024-09-26 12:13:21,COD
ORD000002606,CUST00000001,delivered,2024-09-26 08:33:05,2024-09-26 15:43:05,Credit Card
ORD000002607,CUST00000130,delivered,2024-01-31 08:18:47,2024-01-31 19:05:47,UPI
ORD000002608,CUST00000002,delivered,2023-10-05 01:41:40,2023-10-05 01:58:40,Credit Card
ORD000002609,CUST00000001,delivered,2024-09-20 16:02:04,2024-09-20 22:23:04,UPI
ORD000002610,CUST00000337,delivered,2023-06-15 06:05:50,2023-06-15 16:29:50,Credit Card
ORD000002611,CUST00000001,delivered,2023-04-28 11:46:47,2023-04-28 13:46:47,COD
ORD000002612,CUST00000001,shipped,2023-03-14 16:43:48,2023-03-14 23:41:48,COD
ORD000002613,CUST00000006,delivered,2024-10-11 18:53:05,2024-10-11 19:03:05,COD
ORD000002614,CUST00000001,delivered,2024-07-01 22:01:51,2024-07-02 08:02:51,UPI
ORD000002615,CUST00000001,delivered,2024-04-13 03:01:34,2024-04-13 10:54:34,UPI
ORD000002616,CUST00000009,delivered,2024-07-13 15:04:44,2024-07-14 02:38:44,UPI
ORD000002617,CUST00000004,delivered,2023-04-30 07:52:46,2023-04-30 11:31:46,UPI
ORD000002618,CUST00000011,cancelled,2023-10-26 18:27:17,2023-10-27 03:15:17,COD
ORD000002619,CUST00000010,delivered,2024-09-26 09:19:47,2024-09-26 18:34:47,COD
ORD000002620,CUST00000002,delivered,2024-11-05 00:20:20,2024-11-05 00:47:20,Debit Card
ORD000002621,CUST00000005,processing,2024-01-07 20:32:39,2024-01-08 05:39:39,COD
ORD000002622,CUST00001349,delivered,2023-04-12 18:14:29,2023-04-13 02:47:29,COD
ORD000002623,CUST00000001,returned,2024-12-25 07:55:48,2024-12-25 15:19:48,UPI
ORD000002624,CUST00000003,delivered,2023-10-29 20:03:10,2023-10-30 02:50:10,COD
ORD000002625,CUST00000027,delivered,2023-10-01 09:51:01,2023-10-01 19:28:01,COD
ORD000002626,CUST00000002,delivered,2023-04-10 09:54:13,2023-04-10 11:13:13,UPI
ORD000002627,CUST00000001,delivered,2023-01-06 07:11:52,2023-01-06 11:56:52,COD
ORD000002628,CUST00000002,delivered,2024-03-26 11:51:12,2024-03-26 15:09:12,Debit Card
ORD000002629,CUST00000005,delivered,2024-04-03 23:52:03,2024-04-04 10:01:03,Debit Card
ORD000002630,CUST00000002,delivered,2023-07-19 01:15:25,2023-07-19 03:20:25,COD
ORD000002631,CUST00000028,delivered,2023-05-17 14:14:25,2023-05-17 15:02:25,Wallet
ORD000002632,CUST00000002,delivered,2024-01-20 04:11:28,2024-01-20 15:17:28,COD
ORD000002633,CUST00000001,cancelled,2023-11-19 02:58:17,2023-11-19 07:46:17,COD
ORD000002634,CUST00000003,delivered,2023-09-18 01:21:19,2023-09-18 10:54:19,UPI
ORD000002635,CUST00000002,delivered,2023-07-05 06:33:28,2023-07-05 09:24:28,UPI
ORD000002636,CUST00000001,delivered,2024-10-14 17:33:10,2024-10-15 01:59:10,COD
ORD000002637,CUST00000005,delivered,2024-12-27 17:40:08,2024-12-28 04:46:08,COD
ORD000002638,CUST00000012,delivered,2023-10-12 19:11:48,2023-10-13 04:21:48,COD
ORD000002639,CUST00000001,delivered,2024-06-17 03:29:18,2024-06-17 07:04:18,COD
ORD000002640,CUST00000069,delivered,2024-10-20 02:36:28,2024-10-20 09:50:28,COD
ORD000002641,CUST00000003,delivered,2023-01-19 23:34:10,2023-01-20 09:33:10,Wallet
ORD000002642,CUST00000001,delivered,2024-11-02 22:07:05,2024-11-03 08:23:05,Credit Card
ORD000002643,CUST00000012,delivered,2023-12-31 16:48:03,2023-12-31 20:27:03,COD
ORD000002644,CUST00000001,delivered,2024-02-14 20:08:55,2024-02-14 22:56:55,COD
ORD000002645,CUST00000001,cancelled,2024-01-30 19:18:19,2024-01-31 00:32:19,COD
ORD000002646,CUST00000037,delivered,2023-07-27 13:49:51,2023-07-27 16:53:51,COD
ORD000002647,CUST00000011,delivered,2024-08-29 11:24:58,2024-08-29 20:03:58,UPI
ORD000002648,CUST00000004,cancelled,2024-07-17 23:28:44,2024-07-18 06:36:44,Credit Card
ORD000002649,CUST00000001,delivered,2023-03-20 16:13:50,2023-03-20 22:00:50,COD
ORD000002650,CUST00000022,delivered,2024-02-19 21:10:45,2024-02-20 06:54:45,Debit Card
ORD000002651,CUST00000013,delivered,2024-12-08 04:58:18,2024-12-08 07:35:18,Credit Card
ORD000002652,CUST00000001,delivered,2024-10-21 05:20:36,2024-10-21 15:22:36,COD
ORD000002653,CUST00000001,delivered,2024-04-14 15:06:49,2024-04-14 21:54:49,Debit Card
ORD000002654,CUST00000001,delivered,2023-06-18 22:53:48,2023-06-19 10:36:48,COD
ORD000002655,CUST00000004,cancelled,2023-10-09 14:53:37,2023-10-09 22:06:37,Wallet
ORD000002656,CUST00000001,delivered,2023-05-07 10:37:51,2023-05-07 19:47:51,UPI
ORD000002657,CUST00000001,delivered,2024-10-01 00:35:46,2024-10-01 02:55:46,COD
ORD000002658,CUST00000002,returned,2024-08-26 03:43:00,2024-08-26 06:34:00,COD
ORD000002659,CUST00000001,delivered,2024-11-03 05:32:24,2024-11-03 12:14:24,UPI
ORD000002660,CUST00000001,cancelled,2023-02-19 04:48:07,2023-02-19 07:37:07,Credit Card
ORD000002661,CUST00000015,cancelled,2024-12-15 16:51:21,2024-12-15 17:27:21,Credit Card
ORD000002662,CUST00000001,cancelled,2024-12-16 16:25:14,2024-12-16 21:48:14,COD
ORD000002663,CUST00000001,delivered,2024-05-27 09:06:40,2024-05-27 12:19:40,Credit Card
ORD000002664,CUST00000001,delivered,2024-10-25 23:42:05,2024-10-26 07:31:05,COD
ORD000002665,CUST00000109,shipped,2023-11-22 09:26:50,2023-11-22 16:23:50,COD
ORD000002666,CUST00000001,delivered,2023-09-26 10:41:11,2023-09-26 16:52:11,COD
ORD000002667,CUST00000001,delivered,2023-05-10 12:37:45,2023-05-10 22:36:45,Credit Card
ORD000002668,CUST00000004,delivered,2023-01-23 13:45:18,2023-01-23 14:38:18,UPI
ORD000002669,CUST00000001,delivered,2023-02-01 04:35:14,2023-02-01 14:00:14,COD
ORD000002670,CUST00000003,processing,2024-06-11 07:12:20,2024-06-11 13:01:20,UPI
ORD000002671,CUST00000001,returned,2023-10-06 16:30:51,2023-10-07 00:53:51,Debit Card
ORD000002672,CUST00000001,delivered,2023-02-11 20:17:27,2023-02-12 06:06:27,COD
ORD000002673,CUST00000004,delivered,2023-04-03 10:09:48,2023-04-03 13:49:48,COD
ORD000002674,CUST00000011,delivered,2024-05-19 02:45:49,2024-05-19 05:41:49,COD
ORD000002675,CUST00000001,delivered,2024-11-22 20:26:13,2024-11-23 05:29:13,COD
ORD000002676,CUST00000002,delivered,2023-11-02 13:58:26,2023-11-02 21:37:26,COD
ORD000002677,CUST00000044,delivered,2024-08-25 10:28:12,2024-08-25 12:46:12,Credit Card
ORD000002678,CUST00000001,delivered,2024-12-23 14:04:09,2024-12-23 17:21:09,COD
ORD000002679,CUST00000001,delivered,2024-06-26 19:44:52,2024-06-27 05:59:52,Credit Card
ORD000002680,CUST00000006,delivered,2024-07-08 00:01:38,2024-07-08 06:43:38,Wallet
ORD000002681,CUST00000036,delivered,2024-04-06 08:38:35,2024-04-06 19:34:35,COD
ORD000002682,CUST00000001,shipped,2024-12-25 22:34:24,2024-12-26 07:00:24,COD
ORD000002683,CUST00000001,delivered,2023-09-14 07:13:07,2023-09-14 09:45:07,COD
ORD000002684,CUST00000002,delivered,2024-08-30 23:23:03,2024-08-31 01:56:03,UPI
ORD000002685,CUST00000001,delivered,2023-11-04 06:45:16,2023-11-04 18:20:16,COD
ORD000002686,CUST00000005,delivered,2023-05-11 11:13:09,2023-05-11 20:06:09,UPI
ORD000002687,CUST00000139,delivered,2024-07-23 01:40:46,2024-07-23 08:50:46,Credit Card
ORD000002688,CUST00000041,shipped,2024-10-04 17:24:55,2024-10-05 01:32:55,Credit Card
ORD000002689,CUST00000045,delivered,2024-10-18 05:44:48,2024-10-18 10:45:48,COD
ORD000002690,CUST00000001,delivered,2024-11-08 20:22:08,2024-11-09 00:10:08,Debit Card
ORD000002691,CUST00000001,delivered,2024-07-28 03:06:53,2024-07-28 12:59:53,Wallet
ORD000002692,CUST00000011,delivered,2024-01-20 02:48:03,2024-01-20 13:32:03,UPI
ORD000002693,CUST00000002,delivered,2024-11-22 11:15:44,2024-11-22 22:08:44,COD
ORD000002694,CUST00001244,processing,2023-06-27 02:01:51,2023-06-27 11:24:51,Credit Card
ORD000002695,CUST00000002,delivered,2023-03-04 07:54:02,2023-03-04 18:22:02,Debit Card
ORD000002696,CUST00000002,delivered,2023-11-16 16:32:36,2023-11-16 22:49:36,UPI
ORD000002697,CUST00000001,shipped,2024-03-07 12:06:53,2024-03-07 15:53:53,UPI
ORD000002698,CUST00000009,delivered,2024-06-01 13:25:40,2024-06-01 14:29:40,COD
ORD000002699,CUST00000003,delivered,2024-09-28 02:10:38,2024-09-28 05:55:38,COD
ORD000002700,CUST00000001,delivered,2023-01-18 16:18:19,2023-01-18 21:38:19,Credit Card
ORD000002701,CUST00000003,delivered,2024-09-15 02:11:19,2024-09-15 03:15:19,Debit Card
ORD000002702,CUST00000002,delivered,2024-03-23 13:43:40,2024-03-23 17:43:40,COD
ORD000002703,CUST00000001,delivered,2024-12-05 18:58:42,2024-12-06 06:06:42,COD
ORD000002704,CUST00000012,delivered,2023-10-10 17:26:00,2023-10-10 20:38:00,COD
ORD000002705,CUST00000001,delivered,2024-04-07 08:28:10,2024-04-07 13:14:10,COD
